name_id,name_brand,name_words,name_cos,name_descriptives,name_units,name_numbers,short_description_id,short_description_brand,short_description_words,short_description_cos,short_description_descriptives,short_description_units,short_description_numbers,long_description_cos,long_description_descriptives,long_description_units,long_description_numbers,specification_text_units,specification_text_numbers,all_texts_id,all_texts_brand,all_texts_words,all_texts_cos,all_texts_descriptives,all_texts_units,all_texts_numbers,all_units_list,all_ids_list,all_numbers_list,all_brands_list,specification_key_matches,specification_key_value_matches,hash_similarity,match
0,0,-0.428571429,-0.301256327,-0.92,0,0,0,0,-0.789473684,-0.891782626,-0.88,0,0,-0.738973717,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0
0,1,-0.555555556,-0.67349904,-0.96,0,0,0,-1,-0.612903226,-0.725637961,-0.64,0,0,-0.262791692,-0.48,0,0.714285714,0.666666667,0,0,0,0,0,0,0,0,0.722222222,0,0.733333333,0.333333333,0.333333333,0.074074074,0,0
1,0,0.2,0.142269227,-0.88,0,0,-1,0,-0.567567568,-0.721187582,-0.64,0,0,0.161401228,-0.48,0.4,0.857142857,0.6,0,0,0,0,0,0,0,0,0.529411765,0.333333333,0.636363636,0,0.375,0.125,0,0
0,0,-0.666666667,-0.731758239,-0.96,0,0,0,-1,-0.641025641,-0.739258093,-0.68,0.666666667,0,-0.47849735,-0.64,0.619047619,0,0,0,0,0,0,0,0,0,0,0.939393939,0,0,0,0.1875,0,0,0
0,0,0.6,0.772638612,-0.92,0,0,0,0,-0.682539683,-0.765189088,-0.68,0,0,-0.02627174,-0.24,0.047619048,0,0,0,0,0,0,0,0,0,0,0.722222222,0,0.866666667,0,0,0,0,1
0,0,-0.368421053,0.184561481,-0.72,0,0,0,0,-0.684210526,-0.822877184,-0.76,0,0,-0.475909714,-0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822222222,0,0.047619048,0,25.4375,0
0,0,0.5,0.128003487,-0.76,0,0,0,0,-0.544303797,-0.488640902,-0.48,0.5,0,-0.549012139,-0.72,0.6,0,0.090909091,0.714285714,0,0,0,0,0,0,0,0.851851852,0,0.933333333,0,0.105263158,0.052631579,0,0
0,0,0.2,0.2238137,-0.88,0,0,0,0,-0.555555556,-0.828392709,-0.68,0.818181818,0,-0.317672201,-0.6,0.090909091,0,0.5,0,0,0,0,0,0,0,0,0.836734694,0,0,0,0.315789474,0.052631579,0,0
0,0,0.555555556,0.579485645,-0.72,0,0,0,0,-0.733333333,-0.49562263,-0.8,0,0,0.059188394,-0.68,0.333333333,0.714285714,0,0,0,0,0,0,0,0,0,0.833333333,0,0.818181818,0,0,0,0,0
0,0,-0.142857143,0.21705527,-0.88,0,0,0,0,-0.692307692,-0.594707257,-0.6,0,0,-0.557497428,-0.84,0.6,0.882352941,0.391304348,0,0,0,0,0,0,0,0,0.658536585,0,0.851851852,0,0.346153846,0.115384615,0,1
-1,0,0,0.274381115,-0.88,0,0,0,0,-0.574468085,-0.399948066,-0.76,0,0,-0.459621785,-0.76,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.565217391,0.45001595,-0.64,0,0,0,0,-1,-1,-1,0,0,0.549430757,-0.08,0,0.172413793,0,0,0,0,0,0,0,0,0,0.428571429,0,0.238095238,0,0.066666667,0,12.625,0
0,1,-0.5,-0.235104916,-0.92,0,0,-1,0,-0.692307692,-0.701647918,-0.88,0,0,-0.512642874,-0.8,0.777777778,0.8,0,0,0,0,0,0,0,0,0,0.904761905,0,0.866666667,0,0,0,0,0
0,0,-0.428571429,-0.385307896,-0.96,0,0,-1,0,-0.35,-0.559086586,-0.48,0.2,0,-0.6976945,-0.68,-0.454545455,0.647058824,0.785714286,0.764705882,0,0,0,0,0,0,0,0.822222222,0,0.756097561,0,0.269230769,0.038461538,0,0
0,0,0.090909091,0.31230661,-0.88,0,0,0,0,-0.448275862,-0.473537997,-0.64,0.714285714,0.333333333,0.441180614,0.36,-0.076923077,0.6,0.5,0,0,0,0,0,0,0,0,0.551020408,0,0.692307692,0,0.25,0.208333333,27.875,1
0,0,-0.25,-0.449295803,-0.88,0,0,0,0,-0.247524752,-0.230963247,-0.28,0.466666667,0.6,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.773584906,0.5,0.941176471,0,0,0,0,0
0,0,0.052631579,0.01754393,-0.8,0.333333333,0,0.333333333,0,-0.079136691,-0.059219957,-0.28,0.217391304,0,-1,-1,0,0,0.666666667,0.793103448,0,0,0,0,0,0,0,0.768115942,0.333333333,0.823529412,0,0.237288136,0.118644068,102.8125,1
1,0,0.2,0.349768043,-0.88,0,0,0,0,-0.906976744,-0.980402549,-0.96,0,0,-0.297895163,-0.64,0,0,0.5,0,0,0,0,0,0,0,0,0.636363636,0,0,0,0.428571429,0.285714286,0,1
0,0,0.333333333,0.719679217,-0.84,0,0,0,0,-0.574468085,-0.663152872,-0.52,0.777777778,0,-0.073789455,-0.44,-0.684210526,0.857142857,0.8,0,0,0,0,0,0,0,0,0.842105263,0,0.882352941,0,0.142857143,0.047619048,0,1
0,0,-0.6,-0.575694876,-0.96,0,0,0,0,-0.515151515,-0.676900429,-0.64,0,0,-0.438146868,-0.68,0,0,0,0,0,0,0,0,0,0,0,0.929824561,0,0,0,0.428571429,0.071428571,2.1875,0
0,0,-0.333333333,-0.30540536,-0.96,0,0,-1,-1,-0.094890511,-0.312302259,-0.64,0.666666667,0.777777778,-0.356196421,-0.28,0,0.771428571,0.757575758,0.578947368,0,0,0,0,0,0,0,0.886792453,0,0.777777778,0,0.225806452,0,0,0
0,0,0.090909091,0.411881155,-0.88,0,0,0,0,-0.862068966,-0.910746593,-0.96,0,0,-0.851636002,-0.72,0.6,0,0,0,0,0,0,0,0,0,0,0.454545455,0,0,0,0,0,0,0
-1,1,0.142857143,0.295256162,-0.92,0,0,0,0,-0.56043956,-0.622835397,-0.56,0.818181818,0,0.057303418,-0.28,-0.333333333,0.846153846,0.777777778,0,0,0,0,0,0,0,0,0.707317073,0,0.875,0,0.090909091,0.090909091,0,1
0,0,0.230769231,0.281426495,-0.84,0,0,0,0,-0.384615385,-0.483441952,-0.84,0,0,-0.302945439,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75,0
-1,0,0.846153846,0.821992486,-0.76,0,0,0,0,-0.703703704,-0.802427669,-0.76,0,0,-0.673659573,-0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764705882,0,0,0,0,1
0,0,0.714285714,0.758822004,-0.76,0,0,0,0,-0.756097561,-0.796187058,-0.8,0,0,-0.132860463,-0.52,0,0.857142857,0,0,0,0,0,0,0,0,0,0.826086957,0,0.866666667,0,0.038461538,0,22.9375,0
0,0,0.4,1,-0.56,0.333333333,0,0,0,-0.609756098,-0.797805366,-0.84,0,0,0.038516157,-0.36,0,0.555555556,0,0,0,0,0,0,0,0,0,0.8,0,0.733333333,0,0,0,12.8125,1
0,1,1,1,-0.88,0,0,0,-1,-0.319148936,-0.376739481,-0.28,0.666666667,0.5,0.237579064,-0.36,-0.314285714,0.777777778,0.733333333,0,0,0,0,0,0,0,0,0.75,0,0.875,0.333333333,0.277777778,0.055555556,0,1
0,0,0.090909091,-0.243437158,-0.76,0,0,-1,0,-0.666666667,-0.779852872,-0.8,0,0,-0.531831606,-0.56,0,0,0,0,0,0,0,0,0,0,0,0.904761905,0,0.894736842,0,0.333333333,0,0,0
0,0,-0.333333333,-0.521681863,-0.92,0,0,0,0,-0.857142857,-0.924784988,-0.88,0,0,-0.947223803,-1,0.714285714,0,0.428571429,0,0,0,0,0,0,0,0,0.714285714,0,0,0,0.428571429,0.214285714,0,0
0,0,0,0.447362859,-0.84,0,0,0,0,-0.641025641,-0.794532462,-0.6,0,0,-0.132385277,-0.28,0.833333333,0.818181818,0.565217391,0,0,0,0,0,0,0,0,0.684210526,0,0.888888889,0,0.321428571,0.071428571,0,1
-1,0,0,-0.00732239,-0.88,0,0,0,0,-0.859649123,-0.817301279,-0.92,0,0,-0.221509577,-0.68,0.636363636,0.75,0,0,0,0,0,0,0,0,0,0.894736842,0,0.666666667,0,0,0,0,0
0,0,0.866666667,0.818194719,-0.72,0,0,1,0,-0.583333333,-0.628610972,-0.56,0.714285714,0,0.142852028,-0.64,0.5,0.888888889,0,0,0,0,0,0,0,0,0,0.857142857,0,0.6875,0,0,0,0,1
0,0,0.333333333,0.513266331,-0.92,0,0,-1,0,-0.736263736,-0.789239765,-0.8,0,0,-0.141587568,-0.4,0,0,0.615384615,0,0,0,0,0,0,0,0,0.666666667,0,0.862068966,0,0.333333333,0.041666667,0,1
-1,0,0.777777778,0.387297079,-0.68,0,0,0,0,-0.866666667,-0.87199712,-0.92,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.333333333,0.670413199,-0.92,0,0,-1,0,-0.211267606,-0.238280012,-0.68,0.428571429,0.75,-0.521964574,-0.52,0.714285714,0.68,0.555555556,0.538461538,0,0,0,0,0,0,0,0.75862069,0,0.627118644,0,0.205882353,0.029411765,0,1
0,0,-1,-0.519436681,-0.96,0,0,0,0,-0.792207792,-0.88998965,-0.8,0,0,-0.479255841,-0.84,0.647058824,0,0.538461538,0,0,0,0,0,0,0,0,0.837837838,0,0,0,0.428571429,0.071428571,0,0
0,0,-0.5,0.414452836,-0.88,0,0,-1,1,-0.101449275,-0.416843819,-0.48,0.142857143,0,-0.114264612,-0.16,-2.466666667,0.9375,0.375,0.727272727,0,0,0,0,0,0,0,0.742857143,0,0.868852459,0.75,0.21875,0.03125,0,1
0,0,-0.4,-0.144045173,-0.8,0,0,0.333333333,0,-0.230769231,-0.178219156,-0.16,0.454545455,0,-1,-1,0,0,0.849056604,0.8,0,0,0,0,0,0,0,0.873417722,0.333333333,0.842105263,0,0.237288136,0.06779661,47.625,0
-1,0,0.090909091,0.225773501,-0.88,0,0,-1,0,-0.348837209,-0.588380367,-0.32,0.4,0,0.098922254,-0.6,0.647058824,0,0.666666667,0,0,0,0,0,0,0,0,0.692307692,0,0,0,0.2,0.1,0,0
-1,0,0.454545455,0.331526163,-0.68,0.5,0,-1,0,-0.875,-0.580913471,-0.88,0,0,-0.670826174,-0.84,0.428571429,0,0,0,0,0,0,0,0,0,0,0.888888889,0,0.888888889,0,0,0,0,0
0,0,0.666666667,0.682646451,-0.8,0,0,0,0,-0.428571429,-0.563382442,-0.76,0,0,-0.479374923,-0.64,-0.333333333,0.777777778,0,0,0,0,0,0,0,0,0,0.777777778,0,0.75,0,0,0,0,1
0,0,0.25,0.142369987,-0.8,0,0,0,0,-0.818181818,-0.892050976,-0.92,0,0,-0.047253947,-0.52,0,0.923076923,0,0,0,0,0,0,0,0,0,0,0,0.931034483,0,0.117647059,0.117647059,0,0
0,0,0.666666667,0.736181695,-0.8,0,0,0,0,-0.923076923,-0.801354564,-0.96,0,0,-0.279553808,-0.72,0.777777778,0.846153846,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0
0,1,0,-0.023474401,-0.84,0,0,0.6,0,-0.244444444,-0.406558205,-0.32,0.538461538,0.714285714,-0.550477594,-0.52,0.542857143,0.92,0.828571429,0.777777778,0,0,0,0,0,0,0,0.78313253,0.2,0.694915254,0.333333333,0.066666667,0.05,0,0
0,0,0.142857143,0.133896978,-0.84,0,0,0,0,-0.862068966,-0.834057612,-0.84,0,0,-0.682552046,-0.8,0.666666667,0,0.846153846,0,0,0,0,0,0,0,0,0.777777778,0,0.8,0,0.384615385,0.076923077,0,0
0,0,-0.111111111,0.148812319,-0.88,0,0,0,0,-0.473684211,-0.627264289,-0.48,0.555555556,0,-0.262196747,-0.64,-0.047619048,0.875,0.384615385,0,0,0,0,0,0,0,0,0.674418605,0,0.8,0,0.25,0.15,0,0
0,0,0.833333333,0.858592098,-0.56,0,0,0,0,-0.929824561,-0.922174942,-0.96,0,0,-0.116562757,-0.52,0.692307692,0.6,0,0,0,0,0,0,0,0,0,0.727272727,0,0.714285714,0,0,0,0,1
0,0,0,-0.111319795,-0.84,0,0,-1,0,-0.555555556,-0.341004992,-0.72,0,0,-0.249037162,-0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.142857143,-0.242235791,-0.76,0,0,-1,0,-0.757575758,-0.852018583,-0.88,0,0,-0.675687909,-0.76,0,0,0.8,0,0,0,0,0,0,0,0,0.757575758,0,0.789473684,0,0.409090909,0,0,0
0,1,0.333333333,0.609891854,-0.92,0,0,-1,1,-0.043478261,-0.171272427,-0.52,0.5,0.714285714,-0.524337654,-0.56,-1.636363636,0.739130435,0.555555556,0.692307692,0,0,0,0,0,0,0,0.791044776,0,0.857142857,0.333333333,0.205882353,0,0,1
1,1,0.2,0.240890324,-0.88,0,0,0,0,-0.347826087,-0.248116909,-0.36,0.4,0.714285714,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.836734694,0.333333333,0.921568627,0.333333333,0,0,0,0
1,0,0.333333333,0.314106062,-0.84,0,0.333333333,-1,0,-0.578947368,-0.621365583,-0.68,0,0.6,-0.279811604,-0.84,0,0.5,0,0,0,0,0,0,0,0,0,0,0.333333333,0.75,0,0,0,5.6875,0
0,0,-0.272727273,-0.254673346,-0.92,0,0,-1,0,-0.326732673,-0.378874459,-0.36,0.857142857,0.428571429,-0.300700612,-0.72,0.846153846,0.818181818,0,0,0,0,0,0,0,0,0,0.87654321,0,0.872340426,0,0,0,15.8125,0
0,0,0.75,0.708178312,-0.72,0,0,0,0,0.4,0.53857551,-0.16,0.2,0,-0.33155606,-0.64,0.666666667,0,0.636363636,0,0,0,0,0,0,0,0,0.575757576,0,0.727272727,0,0.36,0.04,0,1
0,0,1,1,-0.76,0,0,0,0,-0.783783784,-0.849202347,-0.92,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0,0,0,0.142857143,0,0,1
0,1,0.882352941,0.887501566,-0.68,0,0,0,-1,-0.689320388,-0.751635601,-0.64,0,0,0.169130196,-0.32,0,0,0.75,0,0,0,0,0,0,0,0,0.705882353,0,0.888888889,0.333333333,0.346153846,0.076923077,0,1
-1,0,-0.384615385,-0.192761531,-0.92,0,0,0,0,-0.58974359,-0.659468232,-0.84,0,0,-0.385865458,-0.68,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.285714286,0,0
0,1,-0.428571429,-0.569359468,-0.96,0,0,-1,-1,-0.222857143,-0.356541203,-0.68,0.25,0,-0.349067314,-0.4,0.272727273,0,0.555555556,0.909090909,0,0,0,0,0,0,0,0.821428571,0,0.87755102,0.5,0.212121212,0,0,0
0,0,0.111111111,0.118618372,-0.76,0,0,0,0,-1,-1,-1,0,0,-0.05784928,-0.8,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,4.0625,0
0,0,0.090909091,-0.418198263,-0.88,0,0,0.6,0,-0.301587302,-0.368825979,-0.44,0.8,0.818181818,-0.01020899,-0.64,-0.538461538,0.894736842,0.870967742,0.538461538,0,0,0,0,0,0,0,0.797101449,0.2,0.75,0,0.176470588,0.058823529,0,0
-1,1,-0.272727273,-0.295294087,-0.92,0,0,-1,-1,-0.587628866,-0.752965798,-0.6,0.714285714,0,-0.248426502,-0.28,0.058823529,0.666666667,0.6,0,0,0,0,0,0,0,0,0.529411765,0,0.733333333,0.333333333,0.238095238,0.142857143,0,0
0,0,0.090909091,0.074006175,-0.88,0,0,0,0,-0.6875,-0.800406104,-0.8,0,0,-0.217104791,-0.72,0.8,0,0,0,0,0,0,0,0,0,0,0.888888889,0,0,0,0.1,0,0,0
0,1,-0.333333333,-0.660115961,-0.96,0,0,-1,0.333333333,-0.032679739,-0.1492818,-0.56,0.666666667,0.833333333,-0.446068743,-0.52,-1.761904762,0,0.705882353,0.615384615,0,0,0,0,0,0,0,0.806451613,0,0.796610169,0.636363636,0.21875,0.0625,0,0
0,0,-0.111111111,-0.262518722,-0.92,0,0,0,0,-0.586206897,-0.700909563,-0.68,0,0,-0.169681566,-0.4,0.466666667,0,0,0,0,0,0,0,0,0,0,0.724137931,0,0,0,0,0,0,0
0,0,-1,-0.301057271,-0.96,0,0,0,0,-0.594202899,-0.799460303,-0.72,0.666666667,0,-0.209203151,-0.52,-0.090909091,0,0.75,0,0,0,0,0,0,0,0,0.84,0,0,0,0.181818182,0.181818182,0,0
0,0,0.263157895,-0.076500069,-0.76,0,0,0,0,-0.636363636,-0.733777661,-0.6,0,0,-1,-1,0,0,0.9,0,0,0,0,0,0,0,0,0.941176471,0,0.9,0,0.421052632,0.105263158,0,0
0,0,-0.733333333,-0.513053986,-0.96,0,0,0,0,-0.709090909,-0.635774925,-0.84,0,0.6,-0.658708062,-0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0
0,0,0.5,0.710443065,-0.88,0,0,-1,0,-0.356321839,-0.525658713,-0.68,0.5,0,-0.657542152,-0.88,0.333333333,0.555555556,0.6875,0.777777778,0,0,0,0,0,0,0,0.755102041,0,0.75,0,0.269230769,0.038461538,0,1
0,1,-0.111111111,-0.153238006,-0.92,0,0,0,-1,-0.672131148,-0.76206046,-0.68,0.333333333,0,-0.649398509,-0.84,0,0.714285714,0,0,0,0,0,0,0,0,0,0.714285714,0,0.818181818,0.333333333,0,0,0,0
0,1,-0.272727273,-0.362035876,-0.92,0,0,0,0,-0.643564356,-0.576657583,-0.72,0,0,-0.316654258,-0.52,0.947368421,0.846153846,0.777777778,0,0,0,0,0,0,0,0,0.92,0,0.814814815,0,0.333333333,0,0,0
0,0,-0.333333333,-0.297211959,-0.96,0,0,-1,0,-0.117647059,-0.176644877,-0.56,0.666666667,0.75,-0.287248293,-0.56,0.333333333,0.666666667,0.696969697,0.578947368,0,0,0,0,0,0,0,0.854545455,0,0.719298246,0,0.225806452,0,0,0
0,1,-0.333333333,-0.555926451,-0.96,0,0,-1,1,-0.183673469,-0.377670734,-0.72,0.2,0.75,-0.458928391,-0.36,-2.407407407,0.8,0.611111111,0.692307692,0,0,0,0,0,0,0,0.864864865,0,0.814814815,0.333333333,0.212121212,0,0,0
0,1,-0.333333333,-0.62728691,-0.96,0,0,-1,1,0.074626866,-0.102334942,-0.4,0.142857143,0.75,-0.444965268,-0.48,-3.117647059,0,0.5625,0.636363636,0,0,0,0,0,0,0,0.824561404,0,0.727272727,0.6,0.206896552,0.068965517,0,0
0,1,-0.333333333,-0.474139399,-0.96,0,0,-1,0,-0.181818182,-0.23755823,-0.64,0.666666667,0.666666667,-0.474680152,-0.52,0.538461538,0.826086957,0.935483871,0.75,0,0,0,0,0,0,0,0.882352941,0,0.735849057,0,0.24137931,0.068965517,0,0
0,0,0.523809524,0.524479375,-0.68,0,0,0,0,-0.857142857,-0.801174381,-0.88,0,0,-0.160230736,-0.64,0.6,0.538461538,0,0,0,0,0,0,0,0,0,0.75,0,0.684210526,0,0,0,0,0
-1,0,0.142857143,-0.239809985,-0.84,0,0,-1,0,0.230769231,0.092670207,-0.64,0.666666667,0,-0.413701382,-0.8,0.714285714,0,0,0,0,0,0,0,0,0,0,0.882352941,0,0,0,0,0,0,0
-1,1,0.411764706,0.362129182,-0.76,0,0,1,0,-0.181818182,-0.249833044,-0.28,0.6,0.6,0.084204491,-0.68,0.666666667,0.952380952,0.777777778,0,0,0,0,0,0,0,0,0.887323944,0.2,0.86440678,0.333333333,0.125,0.075,0,0
-1,1,-0.428571429,-0.206433996,-0.92,0,0,1,0,-0.391304348,-0.543066537,-0.44,0.692307692,0,0.06661222,-0.32,0.764705882,0.909090909,0.9375,0.875,0,0,0,0,0,0,0,0.870967742,0.2,0.756097561,0.333333333,0.090909091,0.018181818,0,0
0,1,-0.2,-0.398022381,-0.88,0,0,0.333333333,-1,-0.404958678,-0.373628947,-0.52,0.6,0.818181818,-0.428418397,-0.64,0.5,0.891891892,0.647058824,0.642857143,0,0,0,0,0,0,0,0.833333333,0.333333333,0.794871795,0.5,0.222222222,0.111111111,0,0
0,0,0,-0.065718535,-0.92,0,0,-1,-1,-0.101449275,-0.169309769,-0.44,0.714285714,0.666666667,-0.537443654,-0.6,0.111111111,0.777777778,0.9375,0.8,0,0,0,0,0,0,0,0.896551724,0,0.818181818,0,0.21875,0.03125,0,0
0,1,0.090909091,-0.007208564,-0.88,0,0,-1,-1,-0.2,-0.286789846,-0.6,0.777777778,0.666666667,-0.449544371,-0.28,0.636363636,0,0.705882353,0.652173913,0,0,0,0,0,0,0,0.854545455,0,0.727272727,0.428571429,0.212121212,0.03030303,0,0
0,0,-0.384615385,-0.417626686,-0.92,0,0,0,0,-0.652173913,-0.777532795,-0.76,0,0,-0.639396406,-0.84,0.764705882,0,0,0,0,0,0,0,0,0,0,0.818181818,0,0,0,0.1,0,0,0
0,1,0.333333333,0.705867206,-0.92,0,0,-1,0,-0.056910569,-0.105928153,-0.44,0.142857143,0.714285714,-0.573019527,-0.8,-0.714285714,0.84,0.555555556,0.7,0,0,0,0,0,0,0,0.784615385,0,0.846153846,0,0.233333333,0.033333333,0,1
0,0,-0.666666667,-0.75666399,-0.96,0,0,1,0,-0.391304348,-0.3882453,-0.36,0.555555556,0,-0.388642818,-0.6,0.818181818,0,0.8125,0.62962963,0,0,0,0,0,0,0,0.936507937,0,0.774647887,0,0.145454545,0.018181818,0,0
-1,0,0.333333333,0.26648955,-0.72,0,0,0,0,-0.854545455,-0.725907594,-0.92,0,0,-0.403229079,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.2,-0.453175948,-0.92,0,0,0,0,-0.6,-0.731411753,-0.68,0,0,-1,-1,0,0,0.555555556,0,0,0,0,0,0,0,0,0.684210526,0,0,0,0.307692308,0.230769231,0,1
0,0,1,1,-0.92,0,0,0,0,-0.377777778,-0.289474675,-0.64,0.5,0,0.053691607,-0.28,-0.142857143,0,0,0,0,0,0,0,0,0,0,0.733333333,0,0.714285714,0,0,0,0,1
0,0,-0.2,-0.383944238,-0.88,0,0,0.6,0,-0.338345865,-0.420978485,-0.64,0.555555556,0.764705882,-0.023963456,-0.48,0,0.833333333,0.818181818,0.533333333,0,0,0,0,0,0,0,0.9375,0.2,0.694117647,0,0.157894737,0.070175439,0,1
0,0,0,0.289227796,-0.76,0.5,0,0.333333333,0,-0.104,0.027351479,-0.04,0.090909091,0,-1,-1,0,0,0.660377358,0.870967742,0,0,0,0,0,0,0,0.803571429,0.333333333,0.863013699,0,0.237288136,0.101694915,62.9375,1
0,0,-0.692307692,-0.695021042,-0.96,0,0,0,0,-0.485714286,-0.620835694,-0.64,0,0,-0.725124702,-0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0,0,0
0,0,0.066666667,0.038624739,-0.84,0,0,0,0,-0.9,-0.865935303,-0.92,0,0,-0.635727812,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.125,0,0,1
0,0,-1,-0.374335556,-0.92,0,0,-1,1,-0.101449275,-0.423352314,-0.48,0.142857143,0,-0.103142433,-0.16,-2.6,0.9375,0,0,0,0,0,0,0,0,0,0.886792453,0,0.875,0.714285714,0,0,0,0
0,0,0.714285714,0.706677354,-0.88,0,0,0,0,-0.626666667,-0.670737786,-0.72,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.2,0.1,0,0
1,0,-0.2,0.300211443,-0.88,0,0,0,0,-0.565217391,-0.628258172,-0.8,0,0,-0.762313886,-0.76,0,0.666666667,0,0,0,0,0,0,0,0,0,0.866666667,0,0.555555556,0,0.133333333,0.066666667,0,1
0,0,0.333333333,0.595795077,-0.8,0,0,-1,0,-0.130434783,-0.087993477,-0.28,0.083333333,0.846153846,-1,-1,0,0,0.586206897,0.823529412,0,0,0,0,0,0,0,0.777777778,0,0.775510204,0,0.253968254,0.111111111,0,1
-1,0,-0.733333333,-0.691427784,-0.96,0,0,0,0,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
0,0,-0.428571429,-0.613143854,-0.96,0,0,0,0,-0.652173913,-0.697599784,-0.68,0,0.6,-0.561366137,-0.76,0,0,0.888888889,0,0,0,0,0,0,0,0,0.931034483,0,0.75,0,0.214285714,0,47.25,0
0,0,-0.428571429,-0.562673947,-0.96,0,0,0,0,-0.661971831,-0.739645162,-0.6,0,0,-0.643922384,-0.84,0,0.857142857,0,0,0,0,0,0,0,0,0,0,0,0.913043478,0,0.333333333,0.037037037,0,0
0,0,0.333333333,0.688010951,-0.92,0,0,-1,0,-0.095652174,-0.351172492,-0.44,0.333333333,0,-0.686880285,-0.76,0.2,0.894736842,0.444444444,0.523809524,0,0,0,0,0,0,0,0.793103448,0,0.739130435,0,0.2,0.057142857,0,1
0,0,-0.076923077,-0.014010613,-0.88,0,0,0,0,-1,-1,-1,0,0,-0.45331873,-0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.333333333,-0.213301437,-0.76,0,0,0,-1,-0.509433962,-0.542593352,-0.6,0,0,-0.410555998,-0.68,0.882352941,0,0.769230769,0,0,0,0,0,0,0,0,0.826086957,0,0.857142857,0.333333333,0.36,0.04,0,0
0,1,-0.111111111,-0.127768493,-0.92,0,0,-1,0,-0.072,-0.170394911,-0.64,0.142857143,0.5,0.031497136,-0.28,0.058823529,0.857142857,0.714285714,0.764705882,0,0,0,0,0,0,0,0.782608696,0,0.755102041,0,0.259259259,0.074074074,0,1
0,0,-0.692307692,-0.668406529,-0.96,0,0,1,0,0.318681319,0.247850505,0.24,0.714285714,0.666666667,-0.406803374,-0.8,0,0.75,0,0,0,0,0,0,0,0,0,0.942857143,0,0.823529412,0,0,0,2.5625,0
0,0,0.2,0.665171339,-0.84,0,0,0,0,-0.753846154,-0.867515544,-0.84,0,0,-0.279201092,-0.52,0.384615385,0,0.428571429,0,0,0,0,0,0,0,0,0.657142857,0,0,0,0.428571429,0.214285714,0,1
0,0,0.739130435,0.612597303,-0.56,0,0,0,0,-0.2,0.041022611,-0.8,0,0,-0.600333224,-0.96,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.666666667,0,0,0,30.6875,0
0,1,0.6,0.781323078,-0.84,0,0,-1,-1,-0.088235294,-0.324371505,-0.52,0.142857143,0.75,0.132544635,0.04,0.125,0.785714286,0.454545455,0.68,0,0,0,0,0,0,0,0.614035088,0,0.704918033,0.555555556,0.21875,0.0625,0,1
0,1,-0.428571429,-0.718961638,-0.96,0,0,-1,-1,-0.134328358,-0.418768541,-0.48,0.714285714,0.714285714,-0.24876085,-0.4,-2.428571429,0.612903226,0.72972973,0.68,0,0,0,0,0,0,0,0.86440678,0,0.587301587,0.75,0.21875,0.0625,0,0
0,0,-0.2,0.344733427,-0.84,0,0,0,0,-0.7,-0.388264807,-0.84,0,0,-0.174436193,-0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,-0.84,0,0,0,0,-0.322033898,-0.498615243,-0.56,0,0,-0.825338394,-0.92,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.714285714,0,0,0,0,1
-1,0,-0.789473684,-0.795136934,-0.96,0,0,-1,0,-0.67816092,-0.821298947,-0.6,0,0,-0.553786419,-0.68,0.692307692,0.818181818,0.739130435,0,0,0,0,0,0,0,0,0.85,0,0.8,0,0.346153846,0.115384615,0,0
0,1,0.333333333,0.626538697,-0.92,0,0,-1,1,-0.027027027,-0.248780076,-0.48,0.5,0.714285714,-0.388579962,-0.44,-3.421052632,0.857142857,0.444444444,0.84,0,0,0,0,0,0,0,0.75,0,0.869565217,0.5,0.205882353,0,0,1
