id1,id2,name1,name2,match_type,match,predicted_match1,predicted_match2,predicted_match3,predicted_match_merged
https://www.alza.cz/cpa-halo-11-pro-senior?dq=6218483,https://www.mall.cz/mobilni-telefony/cpa-halo-18-senior-cerveny-s-nabijecim-stojankem,CPA Halo 11 Pro Senior modrá,CPA Halo 18 Senior červený s nabíjecím stojánkem,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/koss-bt-115i-seda-d5450723.htm,https://www.mall.cz/sluchatka-usi/koss-bt232i-seda,Koss BT/115i šedá,"KOSS BT232i bezdrátová sluchátka, šedá",medium_nonmatch,0,1,0,1,1
https://www.alza.cz/aligator-a675-senior?dq=6154930,https://www.mall.cz/mobilni-telefony/aligator-a675-senior-red,Aligator A675 Senior červená,Aligator A675 Senior Red,match,1,1,1,1,1
https://www.alza.cz/saloos-10-ml?dq=5606974,https://www.mall.cz/osvezovace-vzduchu/saloos-osvezovac-vzduchu-litsea-cubeba-50-ml-100024944126?src=sug&s=Saloos%20Esenciální%20olej%20litsea,Saloos Litsea Cubeba 10 ml,Saloos Osvěžovač vzduchu Litsea Cubeba 50 ml,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/aeg-mastery-rcb646e3mb-d5864840.htm,https://www.mall.cz/volne-stojici-lednicky/aeg-mastery-rcb632e4mx,"AEG Mastery RCB646E3MB
- 10 let záruka na motor po registraci",AEG lednice Mastery RCB632E4MX + 10 let záruka na kompresor,close_nonmatch,0,0,0,0,0
https://www.alza.cz/65-chiq-u65g7u-d6740815.htm,https://www.mall.cz/televizory/chiq-u65h7sx,"65"" CHiQ U65G7U",CHiQ U65H7SX,medium_nonmatch,0,0,0,1,0
https://www.alza.cz/realme-8?dq=6803568,https://www.mall.cz/mobilni-telefony/realme-8-5g-4gb64gb-supersonic-blue,Realme 8 DualSIM 8GB/128GB Punk černá,"realme 8 5G, 4GB/64GB, Supersonic Blue + antivirová ochrana ZDARMA!",close_nonmatch,0,0,0,0,0
https://www.alza.cz/realme-8?dq=6803568,https://www.mall.cz/mobilni-telefony/realme-8i-4gb128gb-stellar-purple,Realme 8 DualSIM 8GB/128GB Punk černá,"realme 8i, 4GB/128GB, Stellar Purple + antivirová ochrana ZDARMA!",medium_nonmatch,0,0,0,1,0
https://www.alza.cz/hobbykonferencni-stolek-vyrezavana-dvirka-90x55x36cm-hruby-mangovnik-d6512466.htm,https://www.mall.cz/stoly/greatstore-konferencni-stolek-vyrezavana-dvirka-90x55x36cm-hruby-mangovnik-100074554700,Konferenční stolek vyřezávaná dvířka 90x55x36cm hrubý mangovník,Greatstore Konferenční stolek vyřezávaná dvířka 90x55x36cm hrubý mangovník,match,1,1,1,1,1
https://www.alza.cz/blackview-gbl5000?dq=6727917,https://www.mall.cz/mobilni-telefony/blackview-blackview-bl5000-5g-8-128gb-5280mah-100068592796,Blackview GBL5000 oranžová,"Blackview BL5000 5G 8/128GB, 5280mAh, černá",close_nonmatch,0,0,0,0,0
https://www.alza.cz/hobbyshumee-vyvyseny-zahon-pozinkovana-ocel-100-x-40-x-45-cm-zeleny-d6484692.htm,https://www.mall.cz/truhliky/shumee-vyvyseny-zahradni-zahon-100x100x45-cm-pozinkovana-ocel-zeleny-100018329004,Vyvýšený záhon pozinkovaná ocel 100 x 40 x 45 cm zelený,shumee Vyvýšený zahradní záhon 100x100x45 cm pozinkovaná ocel zelený,close_nonmatch,0,0,0,0,0
https://www.alza.cz/asus-zenbook-ux325ea-grey?dq=6539002,https://www.mall.cz/notebooky/asus-zenbook-14-ux425ea-ki361t,ASUS ZenBook 13 OLED UX325EA-KG264R Pine Grey kovový,Asus ZenBook 14 (UX425EA-KI361T),medium_nonmatch,0,0,0,0,0
https://www.alza.cz/hobby10dilna-zahradni-souprava-s-poduskami-impregnovana-borovice-3065254-d6758843.htm,https://www.mall.cz/sety-nabytek/shumee-10dilna-zahradni-souprava-s-poduskami-impregnovana-borovice-100065767270,10dílná zahradní souprava s poduškami impregnovaná borovice 3065254,shumee 10dílná zahradní souprava s poduškami impregnovaná borovice,close_nonmatch,0,1,1,1,1
https://www.alza.cz/alcatel-1se-2021?dq=6771286,https://www.mall.cz/mobilni-telefony/alcatel-1s-2021-6025h-3gb-32gb-twilight-blue-100068793194,Alcatel 1SE 2021 64GB zelená,"Alcatel 1S 2021 (6025H), 3GB/32GB, Twilight Blue",medium_nonmatch,0,0,0,0,0
https://www.alza.cz/hendi-drzak-ubrousku-170x30xh70-mm-d6873207.htm,https://www.mall.cz/vitriny-gastro/hendi-drzak-ubrousku-170x30x-h-70-mm-100068222042,Hendi Držák ubrousků - 170x30x(H)70 mm,Hendi Držák ubrousků - 170x30x(H)70 mm,match,1,1,1,1,1
https://www.alza.cz/vivo-y52-5g?dq=6632393,https://www.mall.cz/mobilni-telefony/vivo-y52-5g-8gb-128gb-modra-polar,Vivo Y52 5G 4+128GB modrá,"VIVO Y52 5G, 4GB/128GB, Modrá Polar + antivirová ochrana ZDARMA!",match,1,0,0,0,0
https://www.alza.cz/sportferrino-overland-65-10-new-d5587552.htm,https://www.mall.cz/batohy/ferrino-agile-35-black,Ferrino Overland 65+10 NEW,Ferrino Agile 35 - black,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/apple-airpods-studio-d6230607.htm,https://www.mall.cz/sluchatka-usi/apple-airpods-pro-2021,Apple AirPods Max Vesmírně šedá,Apple AirPods Pro 2021 MLWK3ZM/A,close_nonmatch,0,0,0,0,0
https://www.alza.cz/defunc-true-go-slim-pink-d6519485.htm,https://www.mall.cz/true-wireless-sluchatka/defunc-true-go-slim-ruzova,DeFunc TRUE GO Slim Pink,"Defunc TRUE GO Slim, růžová",match,1,1,1,1,1
https://www.alza.cz/dell-latitude-3580?dq=6403730,https://www.mall.cz/notebooky/dell-latitude-15-5520-seda-mn4jd-100061550709,Dell Latitude 5520,"DELL Latitude 15 (5520), šedá (MN4JD)",match,1,1,1,1,1
https://www.alza.cz/asus-x415?dq=6674133,https://www.mall.cz/notebooky/asus-x415ea-eb511,ASUS X415EA-EB853 Transparent Silver,Asus X415EA-EB511,match,1,0,0,1,0
https://www.alza.cz/hobbygardena-zavlazovaci-sprcha-ecoline-d6924591.htm,https://www.mall.cz/zavlazovani/gardena-cistici-postrikovac-ecopulse-comfort-18304-20,Gardena Zavlažovací sprcha EcoLine,Gardena Čisticí postřikovač ecoPulse Comfort 18304-20,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/liebherr-irde-5121-d6937637.htm,https://www.mall.cz/volne-stojici-lednicky/liebherr-kgf-1855-3,"LIEBHERR IRDe 5121
+ 10 let záruka na kompresor po registraci + 3 roky servisu po registraci",Liebherr KGf 1855-3 + 5 let prodloužená záruka,close_nonmatch,0,0,0,0,0
https://www.alza.cz/philips-hue-go-v2-d5762206.htm,https://www.mall.cz/smart-domacnost-2/philips-hue-stolni-lampa-felicity-4097531p7-bila,Philips Hue GO v2,Philips Hue Stolní lampa Felicity 40975/31/P7 bílá,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/electrolux-perfectcare-600-ew6tn14272-d6670781.htm,https://www.mall.cz/pracky-horni-plneni/electrolux-ew6tn14272?src=sug&s=ELECTROLUX%20PerfectCare%20600%20EW6TN14272,ELECTROLUX PerfectCare 600 EW6TN14272,Electrolux pračka PerfectCare 600 EW6TN14272 + dárek set 2x ručník a 1x osuška B.E.S. Petrovice,match,1,0,1,1,1
https://www.alza.cz/amica-vc-1802-afx-d5260421.htm,https://www.mall.cz/volne-stojici-lednicky/amica-vc-1802-afx,AMICA VC 1802 AFX,Amica lednice s mrazákem VC 1802 AFX,match,1,1,1,1,1
https://www.alza.cz/lamart-lt7046-cuivre-3l-cerna-d6129624.htm,https://www.mall.cz/varne-konvice/lamart-konvice-cuivre-lt7046-3-l-cerna?src=sug&s=LAMART%20LT7046%20CUIVRE%203L%2C%20černá,"LAMART LT7046 CUIVRE 3L, černá",Lamart Konvice Cuivre LT7046 3 l černá,match,1,1,1,1,1
https://www.alza.cz/hobbyvavex-tapeta-mo22821-d6634209.htm,https://www.mall.cz/dekorace-tapety-zed/vavex-geometricka-vliesova-tapeta-mo22821-geometry-vavex-100036274917,VAVEX tapeta MO22821,"Vavex Geometrická vliesová tapeta MO22821, Geometry, Vavex",match,1,1,1,1,1
https://www.alza.cz/dell-g5-15-gaming-5590?dq=6638378,https://www.mall.cz/notebooky/dell-g15-5511-cerna-g5511-37807-100061551524?tab=parameters,Dell G5 15 Gaming (5511),"DELL G15 (5511), černá (G5511-37807)",close_nonmatch,0,1,1,1,1
https://www.alza.cz/apple-airpods-studio-d6230607.htm,https://www.mall.cz/true-wireless-sluchatka/apple-airpods-2021,Apple AirPods Max Vesmírně šedá,Apple AirPods 2021 MME73ZM/A,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/hobby7dilna-zahradni-sedaci-souprava-s-poduskami-polyratan-seda-44158-44158-d6451395.htm,https://www.mall.cz/sety-nabytek/shumee-7dilna-zahradni-sedaci-souprava-s-poduskami-polyratan-seda-100065766984,7dílná zahradní sedací souprava s poduškami polyratan šedá 44158 44158,shumee 7dílná zahradní sedací souprava s poduškami polyratan šedá,close_nonmatch,0,1,1,1,1
https://www.alza.cz/hobby7dilny-zahradni-jidelni-set-plastovy-zeleny-275080-275080-d6452204.htm,https://www.mall.cz/sety-nabytek/shumee-7dilny-zahradni-jidelni-set-plastovy-zeleny-100018049786,7dílný zahradní jídelní set plastový zelený 275080 275080,shumee 7dílný zahradní jídelní set plastový zelený,match,1,1,1,1,1
https://www.alza.cz/saloos-10-ml?dq=5606974,https://www.mall.cz/dekorace-svicky/saloos-esencialni-olej-litsea-cubeba-10ml-100041233423?src=sug&s=Saloos%20Litsea%20Cubeba%2010%20ml,Saloos Litsea Cubeba 10 ml,Saloos Esenciální olej - Litsea Cubeba 10ml,match,1,0,1,1,1
https://www.alza.cz/hobbyprosperplast-sandy-vklad-sedy-kamen-29-7-cm-d6455917.htm,https://www.mall.cz/kvetinace/prosperplast-kvetinac-sandy-100051277373,"Prosperplast SANDY + vklad šedý kámen 29,7 cm",Prosperplast Květináč SANDY,match,1,1,0,0,0
https://www.alza.cz/acer-aspire-5?dq=6923752,https://www.mall.cz/notebooky/acer-aspire-5-nxa5cec008,Acer Aspire 5 Pure Silver kovový,Acer Aspire 5 (NX.A5CEC.008),close_nonmatch,0,1,1,0,1
https://www.alza.cz/lenovo-legion-5-15ach6h?dq=6317892,https://www.mall.cz/notebooky/lenovo-legion-7-16achg6-82n60013ck,Lenovo Legion 5-15ACH6H Phantom Blue/Shadow Black,Lenovo Legion 7 16ACHg6 (82N60013CK),medium_nonmatch,0,0,0,0,0
https://www.alza.cz/24-hitachi-24hae2350-d6869294.htm,https://www.mall.cz/televizory/hitachi-24hae2350,"24"" HITACHI 24HAE2350",Hitachi 24HAE2350,match,1,1,1,1,1
https://www.alza.cz/thomson-whp3001-d1481654.htm,https://www.mall.cz/sluchatka-bez-mikrofonu/thomson-wear7701-cerna,Thomson WHP3001,"Thomson WEAR7701, černá",medium_nonmatch,0,0,0,0,0
https://www.alza.cz/85-samsung-ue85au8072-d6366879.htm,https://www.mall.cz/televizory/samsung-ue85au7172u,"85"" Samsung UE85AU8072",Samsung UE85AU7172U,close_nonmatch,0,0,0,0,0
https://www.alza.cz/concept-61990255-d5799553.htm,https://www.mall.cz/odsavace-par-prislusenstvi/concept-uhlikovy-filtr-61990049,Concept 61990255,Concept Uhlíkový filtr 61990049,close_nonmatch,0,0,0,0,0
https://www.alza.cz/24-gogen-tvh-24p452t-d6200830.htm,https://www.mall.cz/televizory/gogen-tvh-24j536-gweb,"24"" Gogen TVH 24P452T",GoGEN TVH 24J536 GWEB,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/svetelna-sit-na-vanocni-stromek-se-150-led-diodami-ip44-150-cm-d6720289.htm,https://www.mall.cz/venkovni-vanocni-osvetleni/shumee-svetelna-sit-na-vanocni-stromek-se-150-led-modra-150-cm-100072160881?src=sug&s=Sv%C4%9Bteln%C3%A1%20s%C3%AD%C5%A5%20na%20v%C3%A1no%C4%8Dn%C3%AD%20stromek%20se%20150%20Le,Světelná síť na vánoční stromek se 150 LED diodami IP44 150 cm,shumee Světelná síť na vánoční stromek se 150 LED modrá 150 cm,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/maxcom-mm818-modra-d6240487.htm,https://www.mall.cz/mobilni-telefony/maxcom-mm-818-modry,Maxcom MM818 modrá,"MaxCom MM 818, modrý",match,1,1,1,0,1
https://www.alza.cz/hobbyshumee-vyvyseny-zahon-196-x-50-x-50-cm-impregnovana-borovice-d6484931.htm,https://www.mall.cz/truhliky/shumee-vyvyseny-zahon-196-x-100-x-50-cm-impregnovana-borovice-100018578529,Vyvýšený záhon 196 x 50 x 50 cm impregnovaná borovice,shumee Vyvýšený záhon 196 x 100 x 50 cm impregnovaná borovice,close_nonmatch,0,0,0,0,0
https://www.alza.cz/hobby4dilna-zahradni-sedaci-souprava-z-palet-drevo-medove-hneda-277453-277453-d6450430.htm,https://www.mall.cz/sety-nabytek/shumee-4dilna-zahradni-sedaci-souprava-z-palet-drevo-medove-hneda-100018338188,4dílná zahradní sedací souprava z palet dřevo medově hnědá 277453 277453,shumee 4dílná zahradní sedací souprava z palet dřevo medově hnědá,match,1,1,1,1,1
https://www.alza.cz/65-sony-bravia-xr-65a90j-d6364486.htm,https://www.mall.cz/televizory/sony-xr-77a80j,"65"" Sony Bravia OLED XR-65A90J",Sony XR-77A80J,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/dell-latitude-3580?dq=6403730,https://www.mall.cz/notebooky/dell-latitude-15-5520-seda-fpknm-100061550705,Dell Latitude 5520,"DELL Latitude 15 (5520), šedá (FPKNM)",close_nonmatch,0,1,1,1,1
https://www.alza.cz/hobbyprimalex-barva-mandarinkova-0-5l-d6794004.htm,https://www.mall.cz/interierove-barvy/primalex-primalex-barva-mandarinkova-0-5l-100066536249,Primalex barva mandarinková (0.5l),Primalex Primalex barva mandarinková (0.5l),match,1,1,1,1,1
https://www.alza.cz/petshumee-skrabadlo-se-sisalovymi-sloupky-tmave-modre-30-30-109-cm-d6511063.htm,https://www.mall.cz/skrabadla/shumee-skrabadlo-pro-kocky-se-sisalovymi-sloupky-109-cm-bezove-100017944886,Shumee Škrabadlo se sisalovými sloupky tmavě modré 30 × 30 × 109 cm,shumee Škrabadlo pro kočky se sisalovými sloupky 109 cm béžové,close_nonmatch,0,0,0,0,0
https://www.alza.cz/candy-chsbsv-5172xn-d6283931.htm,https://www.mall.cz/americke-chladnicky/candy-chsbsv-5172xn,CANDY CHSBSV 5172XN,Candy americká lednička CHSBSV 5172XN,match,1,1,1,1,1
https://www.alza.cz/oneplus-9?dq=6393199,https://www.mall.cz/mobilni-telefony/oneplus-10-pro-12gb-256gb-black-100075820602,OnePlus 9 8GB/128GB modrá,"OnePlus 10 Pro, 12GB/256GB, Black",medium_nonmatch,0,0,0,0,0
https://www.alza.cz/bosch-ksv33vlep-d6332500.htm,https://www.mall.cz/volne-stojici-lednicky/bosch-ksv33vlep,BOSCH KSV33VLEP,Bosch chladnička KSV33VLEP,match,1,1,1,1,1
https://www.alza.cz/lava-metal-litinovy-rendlik-16-cm-cerveny-d6232373.htm,https://www.mall.cz/kuchyne-hrnce/lava-litinovy-hrnec-kulaty-24cm-cerveny-100052678367,LAVA METAL Litinový rendlík 16 cm - červený,Lava Litinový hrnec kulatý 24cm - červený,medium_nonmatch,0,0,0,1,0
https://www.alza.cz/wk-3477-deluxe-d6155355.htm,https://www.mall.cz/rychlovarne-konvice-termoregulace/severin-severin-wk-3477?src=sug&s=WK%203477%20Deluxe,WK 3477 Deluxe,Severin rychlovarná konvice WK 3477,match,1,1,0,0,0
https://www.alza.cz/sportferrino-durance-30-d5690402.htm,https://www.mall.cz/batohy/ferrino-durance-cervena-30-l,Ferrino Durance 30,"Ferrino Durance, červená, 30 l",match,1,1,1,1,1
https://www.alza.cz/electrolux-perfectcare-600-ew6tn14272-d6670781.htm,https://www.mall.cz/pracky-horni-plneni/electrolux-ew6tn14262,ELECTROLUX PerfectCare 600 EW6TN14272,Electrolux pračka PerfectCare 600 EW6TN14262 + dárek set 2x ručník a 1x osuška B.E.S. Petrovice,close_nonmatch,0,0,0,0,0
https://www.alza.cz/petmonge-special-dog-excellence-fresh-pate-a-kousky-kure-150g-d6552827.htm,https://www.mall.cz/konzervy-psy/monge-special-dog-excellence-adult-pate-kachna-150g-vanicka-100022270961,Monge Special Dog Excellence Fresh Paté a kousky kuře 150g,Monge SPECIAL DOG EXCELLENCE ADULT paté kachna 150g vanička,close_nonmatch,0,0,0,0,0
https://www.alza.cz/50-chiq-u50h7lx-d6740810.htm,https://www.mall.cz/televizory/chiq-u55h7lx,"50"" CHiQ U50H7LX",CHiQ U55H7LX,close_nonmatch,0,0,0,0,0
https://www.alza.cz/maxcom-mm-428-d5790687.htm,https://www.mall.cz/mobilni-telefony/maxcom-mm428,Maxcom MM428,MaxCom MM428,match,1,1,1,1,1
https://www.alza.cz/75-samsung-qe75q75a-d6371569.htm,https://www.mall.cz/televizory/samsung-qe75q60a,"75"" Samsung QE75Q75A",Samsung QE75Q60A,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/65-lg-65nano80p-d6414717.htm,https://www.mall.cz/televizory/lg-65nano80p,"65"" LG 65NANO80P",LG 65NANO80P,match,1,1,1,1,1
https://www.alza.cz/kesper-prkenko-plastove-bile-protiskluzova-guma-36x25-cm-d5856824.htm,https://www.mall.cz/kuchynska-prkenka/kesper-bambusove-prkenko-s-vyjimatelnou-drazkou-100049598620,"Kesper Prkénko plastové bílé, protiskluzová guma 36x25 cm",Kesper Bambusové prkénko s vyjímatelnou drážkou,medium_nonmatch,0,0,1,0,0
https://www.alza.cz/whirlpool-tdlr-6230ss-eu-n-d5891836.htm,https://www.mall.cz/pracky-horni-plneni/whirlpool-tdlr-7221bs-eun,"WHIRLPOOL TDLR 6230SS EU/N
+ 5 let extra záruka na motor po registraci",Whirlpool pračka TDLR 7221BS EU/N + 10 let záruka na motor,close_nonmatch,0,0,0,1,0
https://www.alza.cz/petversele-laga-crock-complete-chicken-s-kurecim-masem-50-g-d6562366.htm,https://www.mall.cz/krmivo-hlodavci/pochoutka-versele-laga-crock-complete-syr-50g-100053119823,Versele Laga Crock Complete Chicken s kuřecím masem 50 g,Pochoutka VERSELE-LAGA Crock Complete sýr (50g),close_nonmatch,0,0,0,1,0
https://www.alza.cz/pribornik-sedy-60-x-30-x-75-cm-drevotriska-d6501215.htm,https://www.mall.cz/priborniky-kredence/shumee-pribornik-bily-a-dub-sonoma-88-x-30-x-70-cm-drevotriska-100018323832,Příborník šedý 60 x 30 x 75 cm dřevotříska,shumee Příborník bílý a dub sonoma 88 x 30 x 70 cm dřevotříska,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/remoska-d52f10-4l-dua-glass-d6743429.htm,https://www.mall.cz/elektricke-panve/remoska-tria-blue,REMOSKA D52F/10 4l Dua Glass,Remoska T41/46 Tria Blue,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/sportminecraft-mobs-batoh-gym-bag-svacinovy-box-penal-klicenka-d6361835.htm,https://www.mall.cz/skolni-batohy-aktovky/skolni-batoh-minecraft-mobs-set-batoh-gym-bag-vak-svacinovy-box-penal-klicenka-objem-100049145489?src=sug&s=Minecraft%20-%20Mobs%20-%20Batoh%2C%20gym%20bag%2C%20sva%C4%8Dinov%C3%BD%20box%2C%20pen%C3%A1l%2C%20kl%C3%AD%C4%8Denka,"Minecraft - Mobs - Batoh, gym bag, svačinový box, penál, klíčenka",CurePink Školní batoh Minecraft|Mobs: Set batoh - gym bag vak - svačinový box - penál - klíčenka (objem batohu 11 litrů|30 x 41 x 9 cm) zelený polyester,match,1,0,0,0,0
https://www.alza.cz/sodastream-vicko-nerez-s-cernym-poutkem-2-ks-d6680876.htm,https://www.mall.cz/sodastream-prislusenstvi/sodastream-vicko-se-sportovnim-uzaverem-2-ks-soda,Sodastream Víčko nerez s černým poutkem 2 ks,Sodastream Víčko se sportovním uzávěrem 2 ks SODA,medium_nonmatch,0,0,1,0,0
https://www.alza.cz/koss-kph-7-zelena-24-mesicu-d2649273.htm,https://www.mall.cz/dratova-sluchatka/koss-ke7,Koss KPH/7 zelená (24 měsíců záruka),KOSS KE/7 (doživotní záruka),close_nonmatch,0,0,0,1,0
https://www.alza.cz/55-samsung-qe55qn85a-d6366911.htm,https://www.mall.cz/televizory/samsung-qe55q70a,"55"" Samsung QE55QN85A",Samsung QE55Q70A,medium_nonmatch,0,0,1,0,0
https://www.alza.cz/made-in-japan-miska-na-sake-sake-cup-vysoka-80-ml-cerna-d5846151.htm,https://www.mall.cz/hrnky-salky/mij-kalisek-na-sake-sake-cup-vysoka-80-ml-cerna-100010738102,Made In Japan Miska na saké Sake Cup vysoká 50 ml černá,MIJ Kalíšek na saké Sake Cup vysoká 80 ml černá,match,1,0,0,1,0
https://www.alza.cz/concept-vte7014-d6581521.htm,https://www.mall.cz/vinoteky-vitriny/concept-vte3012,CONCEPT VTE7014,Concept volně stojící termoelektrická vinotéka VTE3012,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/dell-g5-15-gaming-5590?dq=6638376,https://www.mall.cz/notebooky/dell-g15-5511-cerna-n-g5511-n2-714k-100068796304?tab=parameters,Dell G5 15 Gaming (5511),"DELL G15 (5511), černá (N-G5511-N2-714K)",match,1,0,1,0,0
https://www.alza.cz/hp-elitebook-850-g5?dq=6750481,https://www.mall.cz/notebooky/hp-elitebook-855-g8-stribrna-48r65ea-100061551161?tab=parameters,"HP EliteBook 855 G8
 záruka 3 roky","HP EliteBook 855 G8, stříbrná (48R65EA)",close_nonmatch,0,0,0,1,0
https://www.alza.cz/audio-technica-ath-m20x-d1469836.htm,https://www.mall.cz/dratova-sluchatka/audiotechnica-ath-m30x,Audio-Technica ATH-M20x,Audio-Technica ATH-M30x,close_nonmatch,0,1,1,0,1
https://www.alza.cz/55-panasonic-tx-55jz1000e-d6490282.htm,https://www.mall.cz/televizory/panasonic-tx-55jz1500e,"55"" Panasonic TX-55JZ1000E",Panasonic TX-55JZ1500E,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/dell-vostro-5370?dq=6403710,https://www.mall.cz/notebooky/dell-vostro-14-5415-seda-73g50-100061551320,Dell Vostro 3400,"DELL Vostro 14 (5415), šedá (73G50)",medium_nonmatch,0,0,0,1,0
https://www.alza.cz/intezze-zero-basic-d6277386.htm,https://www.mall.cz/sluchatka-usi/intezze-zero-basic-cerna,Intezze ZERO Basic Black,"Intezze ZERO Basic, černá",match,1,1,1,1,1
https://www.alza.cz/dell-vostro-5370?dq=6403713,https://www.mall.cz/notebooky/dell-vostro-15-3500-cerna-j3f8c-100059246810,Dell Vostro 3500,"DELL Vostro 15 (3500), černá (J3F8C)",close_nonmatch,0,0,1,0,0
https://www.alza.cz/sportdakine-network-26l-hoxton-d5779781.htm,https://www.mall.cz/batohy/dakine-network-26l-carbonii-10002050-w20-network-26l-carbonii-100018629749,Dakine Network 26L Hoxton,"Dakine NETWORK 26L | CARBONII, 10002050-W20 | NETWORK 26L | CARBONII",match,1,1,1,0,1
https://www.alza.cz/55-hitachi-55hk6300-d6869314.htm,https://www.mall.cz/televizory/hitachi-55hk6100,"55"" HITACHI 55HK6300",Hitachi 55HK6100,close_nonmatch,0,0,0,0,0
https://www.alza.cz/dell-vostro-5581?dq=6911955,https://www.mall.cz/notebooky/dell-vostro-14-5410-seda-4nm81-100069151253,Dell Vostro 5510,"DELL Vostro 14 (5410), šedá (4NM81)",medium_nonmatch,0,0,1,0,0
https://www.alza.cz/samsung-ww70ta046ae-le-d6166533.htm,https://www.mall.cz/pracky-predni-plneni/samsung-ww90ta046aele,"SAMSUNG WW70TA046AE/LE
+ 10 let záruka na motor",Samsung parní pračka WW90TA046AE/LE + 10 let záruka na motor + dárek set 2x ručník a 1x osuška B.E.S. Petrovice,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/haylou-moripods-tws-pink-d6742911.htm,https://www.mall.cz/sluchatka-usi/haylou-gt1-plus-tws-bezdratove-sluchatka-cerne-100052284091,Haylou MoriPods TWS Pink,"HAYLOU GT1 Plus TWS bezdrátové sluchátka, černé",medium_nonmatch,0,0,0,0,0
https://www.alza.cz/55-sony-bravia-kd-55x81j-d6364472.htm,https://www.mall.cz/televizory/sony-kd-55x80j,"55"" Sony Bravia KD-55X81J",Sony KD-55X80J,close_nonmatch,0,0,1,0,0
https://www.alza.cz/gorenje-bop737e20xg-pyroclean-d6743843.htm,https://www.mall.cz/vestavne-trouby/gorenje-bo747a33wg,GORENJE BOP737E20XG PyroClean,Gorenje vestavná trouba BO747A33WG,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/lenovo-v15-iil-iron-grey-d5781513.htm,https://www.mall.cz/notebooky/lenovo-v14-iil-82c401c4ck,Lenovo V15-IIL Iron Grey,Lenovo V14-IIL (82C401C4CK),medium_nonmatch,0,0,0,0,0
https://www.alza.cz/iphone-12-mini-64gb-zelena-d6216453.htm,https://www.mall.cz/iphone-12/apple-iphone-12-128gb-black,iPhone 12 Mini 64GB zelená,"Apple iPhone 12, 128GB, Black",medium_nonmatch,0,0,0,0,0
https://www.alza.cz/hobbybosch-psm-200-aes-d4576013.htm,https://www.mall.cz/vibracni-brusky/bosch-psm-200-aes,BOSCH PSM 200 AES,Bosch multibruska PSM 200 AES 06033B6020,match,1,0,1,1,1
https://www.alza.cz/55-gogen-tvu-55l752-gweb-d6523875.htm,https://www.mall.cz/televizory/gogen-tvu-50l752-gweb,"55"" Gogen TVU 55L752 GWEB",GoGEN TVU 50L752 GWEB,close_nonmatch,0,0,0,0,0
https://www.alza.cz/dell-latitude-5490?dq=6342952,https://www.mall.cz/notebooky/dell-inspiron-14-n-7400-n2-511s,Dell Inspiron 14 (7400) Silver,DELL Inspiron 14 (N-7400-N2-511S),close_nonmatch,0,0,0,0,0
https://www.alza.cz/whirlpool-adn-adn-203-2-d2276009.htm,https://www.mall.cz/suplikove-mrazaky/whirlpool-uw8-f2c-xbi-n-2,WHIRLPOOL ADN 203/2,Whirlpool mraznička UW8 F2C XBI N 2,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/crystal-bohemia-misa-na-noze-samurai-290mm-d6702073.htm,https://www.mall.cz/tacy-podnosy/bohemia-crystal-bohemia-crystal-misa-na-noze-casablanca-245mm-100055991362,Crystal Bohemia mísa na noze Samurai 290mm,Bohemia Crystal Bohemia Crystal Mísa na noze Casablanca 245mm,medium_nonmatch,0,0,0,0,0
https://www.alza.cz/cata-tf-2003-700-duralum-d5462749.htm,https://www.mall.cz/odsavace-par/cata-tf-2003-600-bile-sklo,CATA TF 2003 700 DurAlum,CATA TF 2003 600 Bílé sklo výsuvná digestoř,close_nonmatch,0,0,0,0,0
https://www.alza.cz/hobbypridavne-police-80-x-10-x-1-5-cm-drevotriska?dq=6682975,https://www.mall.cz/police/shumee-pridavne-police-4-ks-sede-80-x-10-x-1-5-cm-drevotriska-100050197833?src=sug&s=P%C5%99%C3%ADdavn%C3%A9%20police%204%20ks%20%C5%A1ed%C3%A9%2080%20x%2010%20x%201%2C5%20cm%20,"Přídavné police 4 ks šedé 80 x 10 x 1,5 cm dřevotříska 805286","shumee Přídavné police 4 ks šedé 80 x 10 x 1,5 cm dřevotříska",match,1,1,1,1,1
