id1,id2,name_id,name_brand,name_words,name_cos,name_descriptives,name_units,name_numbers,short_description_id,short_description_brand,short_description_words,short_description_cos,short_description_descriptives,short_description_units,short_description_numbers,all_texts_id,all_texts_brand,all_texts_words,all_texts_cos,all_texts_descriptives,all_texts_units,all_texts_numbers,all_units_list,all_ids_list,all_numbers_list,all_brands_list,specification_key_matches,specification_key_value_matches,match
b000hcxklc,http://www.google.com/base/feeds/snippets/2694108752101009216,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0001wn18u,http://www.google.com/base/feeds/snippets/17107095043113552641,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.7894736842105263,-0.9170916017859577,-0.84,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0007lw22q,http://www.google.com/base/feeds/snippets/16090908477278345856,0.0,0.0,0.17647058823529416,0.250701253294789,-0.8,0.0,0.0,0.0,-1.0,-0.8472032742155525,-0.36066222431255535,-0.48,0.0,0.7857142857142857,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0,0,1
b0000yebre,http://www.google.com/base/feeds/snippets/4921806606938865897,0.0,0.0,1.0,1.0000000000000004,-0.88,0.0,0.0,0.0,0.0,-0.5238095238095238,-0.5385462005866777,-0.72,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000emcays,http://www.google.com/base/feeds/snippets/11556150829068867516,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.864406779661017,-0.9411397159958177,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000qv5xqy,http://www.google.com/base/feeds/snippets/18391914133104937904,-1.0,0.0,-0.19999999999999996,0.09546824905580276,-0.92,0.0,0.0,0.0,0.0,-0.48514851485148514,-0.2812669577985589,-0.56,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000fepvcs,http://www.google.com/base/feeds/snippets/11179585669816570240,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0007lw23a,http://www.google.com/base/feeds/snippets/3045238811380824044,0.0,0.0,0.6000000000000001,0.6446726225014132,-0.84,0.0,0.0,-1.0,-1.0,-0.7621621621621621,-0.21213653351464534,-0.52,0.0,0.8,0,0,0,0,0,0,0,0.0,0.0,0.8125,0.0,0,0,1
b000euhk3g,http://www.google.com/base/feeds/snippets/1999028797513668232,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000v7pf3o,http://www.google.com/base/feeds/snippets/13424840523606733893,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0006aao96,http://www.google.com/base/feeds/snippets/1746146387715368935,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000pgaimo,http://www.google.com/base/feeds/snippets/13815880020874835605,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000gcgqd2,http://www.google.com/base/feeds/snippets/13759883185832377445,0.0,0.0,0.4285714285714286,0.5725256884251622,-0.8,0.0,0.5,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.7142857142857143,0.0,0,0,1
b000hcv1ky,http://www.google.com/base/feeds/snippets/16905793691117512235,0.0,0.0,0.19999999999999996,0.20027170274076544,-0.88,0.0,0.0,0.0,0.0,-0.4586466165413534,-0.13721489275991527,-0.56,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000bu7u48,http://www.google.com/base/feeds/snippets/16694806128312036500,0.0,0.0,-0.2727272727272727,0.12187823802520659,-0.92,0.0,0.0,0.0,0.0,-0.17391304347826086,-0.159767302175994,-0.4,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000ra5bl6,http://www.google.com/base/feeds/snippets/18033831706051536582,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.8222222222222222,-0.9179694593289547,-0.92,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000io799i,http://www.google.com/base/feeds/snippets/18226456193742595288,0.0,0.0,0.1428571428571428,0.29557224545218785,-0.92,0.0,0.0,-1.0,0.0,0.21904761904761916,0.4483763549365898,-0.040000000000000036,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000bddf08,http://www.google.com/base/feeds/snippets/12999051616840624859,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000ogsyjy,http://www.google.com/base/feeds/snippets/6795632106412789687,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.8597785977859779,-0.853368372405588,-0.76,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000hcz8ey,http://www.google.com/base/feeds/snippets/11114112522015930440,1.0,1.0,0.7142857142857142,0.8401074863610081,-0.88,0.0,0.0,-1.0,-1.0,-0.9238095238095239,-0.5567449191065318,-0.72,0.0,0.0,0,0,0,0,0,0,0,0.0,0.9259259259259259,0.0,0.7142857142857143,0,0,1
b000067fk7,http://www.google.com/base/feeds/snippets/22081347244611883,-1.0,0.0,0.19999999999999996,0.4139544669656585,-0.8,0.0,0.0,0.0,0.0,0.016949152542372836,-0.16250213819629822,-0.28,0.0,0.3333333333333333,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.0,0,0,1
b000fzxiou,http://www.google.com/base/feeds/snippets/12642359421626863460,-1.0,0.0,0.7777777777777777,0.5770141575472667,-0.8,0.0,0.0,0.0,0.0,-0.8095238095238095,-0.3865148606386576,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000aaqzpe,http://www.google.com/base/feeds/snippets/17293379770636740081,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.9302325581395349,-0.9425797091355121,-0.92,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000ndibl4,http://www.google.com/base/feeds/snippets/11914171505704629945,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.966804979253112,-0.9649493211050665,-0.96,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000bgpqos,http://www.google.com/base/feeds/snippets/7802268590531702254,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b00081i6ji,http://www.google.com/base/feeds/snippets/15159234661407732476,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.8347107438016529,-0.7042912169497016,-0.84,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000jh7c6y,http://www.google.com/base/feeds/snippets/18159360858957097495,0.0,0.0,0.33333333333333326,0.3748474648500437,-0.84,0.0,0.0,0.0,0.0,-0.2558139534883721,0.19693974546253767,-0.36,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b0009yn1ks,http://www.google.com/base/feeds/snippets/860917949082339801,-1.0,0.0,-1.0,-0.960426714673115,-0.96,0.0,0.0,-1.0,0.0,-0.8032786885245902,-0.9084599085507412,-0.76,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000v7v2uo,http://www.google.com/base/feeds/snippets/15803472930005112677,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0006g31i6,http://www.google.com/base/feeds/snippets/18405362244680246986,0.33333333333333326,1.0,-0.1428571428571429,0.08084630016077976,-0.76,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0,0,1
b000lptgc2,http://www.google.com/base/feeds/snippets/12909616660373115284,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-0.5555555555555556,-0.8215206083616973,-0.72,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000mz7c2w,http://www.google.com/base/feeds/snippets/13619545568915366865,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.8980891719745223,-0.8654461450113866,-0.84,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000fbgate,http://www.google.com/base/feeds/snippets/8386703976263776734,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000byrinm,http://www.google.com/base/feeds/snippets/12995599724265106066,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.9024390243902439,-0.9415826345685746,-0.92,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b00076ywj2,http://www.google.com/base/feeds/snippets/18391874122159469381,-1.0,0.0,-1.0,-0.8918036321555624,-0.96,0.0,0.0,0.0,0.0,-0.7525773195876289,-0.9084723614637965,-0.92,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000e8rdrq,http://www.google.com/base/feeds/snippets/16979372244791054283,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000jjrwas,http://www.google.com/base/feeds/snippets/13494528319434009653,-1.0,0.0,-0.6923076923076923,-0.7899651130413428,-0.96,0.0,0.0,-1.0,0.0,-0.8350515463917526,-0.9423116265492714,-0.92,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000067vpa,http://www.google.com/base/feeds/snippets/18389772286278704810,0.0,0.0,0.1428571428571428,0.10129629057308476,-0.92,0.0,0.0,0.0,-1.0,-0.06542056074766356,0.2828702577485793,-0.19999999999999996,0.0,0.3333333333333333,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0,0,1
b000g0oom4,http://www.google.com/base/feeds/snippets/16853652794719715498,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000fqvxf0,http://www.google.com/base/feeds/snippets/12216605141298200524,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000ov0gao,http://www.google.com/base/feeds/snippets/16645057250274804209,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.8072289156626506,-0.9361223928291317,-0.84,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000hlp5yi,http://www.google.com/base/feeds/snippets/9785861434635986999,0.0,1.0,0.06666666666666665,0.21712237096006515,-0.84,0.0,0.0,-1.0,0.0,-0.7894736842105263,-0.8012205665886043,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.0,0,0,1
b000o27t8a,http://www.google.com/base/feeds/snippets/11765669176361549570,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.7333333333333334,-0.8335930698922042,-0.76,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000hed3fi,http://www.google.com/base/feeds/snippets/5655410586169835557,-1.0,0.0,0.6842105263157894,0.7996704092730715,-0.6799999999999999,0.0,0.0,-1.0,0.0,-0.1384615384615384,-0.045007689649479765,-0.24,0.0,0.7142857142857143,0,0,0,0,0,0,0,0.0,0.0,0.7777777777777778,0.0,0,0,1
b000k6b3zu,http://www.google.com/base/feeds/snippets/18434800306472435486,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.8208955223880597,-0.9064567249320454,-0.92,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000q6zk3a,http://www.google.com/base/feeds/snippets/18371419521576660155,1.0,1.0,0.6000000000000001,0.7492968496010972,-0.76,0.0,0.0,-0.19999999999999996,1.0,-0.917098445595855,-0.3426292479650934,-0.72,0.0,0.8461538461538461,0,0,0,0,0,0,0,0.0,0.8947368421052632,0.8461538461538461,0.8571428571428571,0,0,1
b0000990y7,http://www.google.com/base/feeds/snippets/18439765091608018992,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0009hj5ve,http://www.google.com/base/feeds/snippets/5100323510083618710,-1.0,0.0,0.5,0.5491747110685088,-0.88,0.0,0.0,0.0,0.0,-0.43661971830985913,-0.47757309906249934,-0.52,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000ra3l3g,http://www.google.com/base/feeds/snippets/14129754112290514454,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000mgo1r0,http://www.google.com/base/feeds/snippets/16753257488412691162,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.6767676767676767,-0.8201569229286206,-0.76,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0006nkbn2,http://www.google.com/base/feeds/snippets/18367086740653190840,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000cik6rc,http://www.google.com/base/feeds/snippets/18100341066456401733,-1.0,0.0,-0.368421052631579,-0.1813261907652095,-0.88,0.0,0.6,0.33333333333333326,0.0,-0.4444444444444444,-0.3152657927174961,-0.8,0.0,0.6,0,0,0,0,0,0,0,0.0,0.6,0.6,0.0,0,0,1
b00006sijr,http://www.google.com/base/feeds/snippets/13589207002001810856,-1.0,0.0,0.33333333333333326,0.2660769991287597,-0.8,0.0,0.0,0.0,0.0,-0.34959349593495936,0.2512840535159371,-0.4,0.0,0.6666666666666666,0,0,0,0,0,0,0,0.0,0.0,0.75,0.0,0,0,1
b000bwbtwu,http://www.google.com/base/feeds/snippets/13441425150917109811,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000ep8oju,http://www.google.com/base/feeds/snippets/17530305432950801722,0.0,0.0,0.8461538461538463,0.7549769335687604,-0.76,0.0,0.0,-1.0,0.0,-1.0,-0.9921976668031879,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b0001wn16m,http://www.google.com/base/feeds/snippets/18396633258112051350,-1.0,-1.0,-0.3846153846153846,-0.35158802418437307,-0.92,0.0,0.0,1.0,1.0,-0.8004750593824228,-0.1977724809509247,-0.43999999999999995,0.0,0.0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.75,0,0,1
b000hjott2,http://www.google.com/base/feeds/snippets/16558385795268912766,0.0,0.0,0.06666666666666665,0.11636703093013834,-0.84,0.0,0.0,-1.0,0.0,-0.85,-0.9677435785010143,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.7142857142857143,0.7142857142857143,0.0,0,0,1
b00002s755,http://www.google.com/base/feeds/snippets/1946192615586358516,0.0,0.0,0.25,0.259725518738648,-0.8,0.0,0.0,0.0,0.0,-0.34246575342465757,0.11767318046232011,-0.43999999999999995,-2.75,0.0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0,0,1
b000083kit,http://www.google.com/base/feeds/snippets/13130135991704999166,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.8032786885245902,-0.9525139960341833,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000qfrt4o,http://www.google.com/base/feeds/snippets/13326740183367978728,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-0.7623762376237624,-0.72243604684249,-0.84,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000edvrtq,http://www.google.com/base/feeds/snippets/13354832082908155259,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.982646420824295,-0.9168652569661703,-0.92,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000o3bj3k,http://www.google.com/base/feeds/snippets/12942134175594025487,0.33333333333333326,0.0,0.1428571428571428,0.27713867912669654,-0.84,0.0,0.0,-0.19999999999999996,0.0,-0.3142857142857143,-0.11669782100205506,-0.31999999999999995,0.0,0.0,0,0,0,0,0,0,0,0.0,0.75,0.0,0.0,0,0,1
b000i2y0cy,http://www.google.com/base/feeds/snippets/1528326579184485637,1.0,0.0,-0.4285714285714286,-0.13124692031892882,-0.92,0.0,0.0,-1.0,0.0,-0.8285714285714285,-0.9349486056586654,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.0,0,0,1
b0000ycfdg,http://www.google.com/base/feeds/snippets/16615028721071851883,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.8153846153846154,-0.9737488479259292,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000cpmtwk,http://www.google.com/base/feeds/snippets/18424772291147437636,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000bi641a,http://www.google.com/base/feeds/snippets/8050920942672245174,0.0,0.0,0.8181818181818181,0.7833920266666901,-0.8,0.0,0.0,0.0,0.0,-0.7619047619047619,-0.7132156126447725,-0.76,0.0,0.6,0,0,0,0,0,0,0,0.0,0.0,0.7142857142857143,0.0,0,0,1
b000flcn40,http://www.google.com/base/feeds/snippets/10407485929174560675,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.7872340425531915,-0.841331986546443,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0,0,0
b000sqnbp2,http://www.google.com/base/feeds/snippets/14691100460127614059,-1.0,0.0,0.09090909090909083,0.1780297547070786,-0.88,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0002i6l7g,http://www.google.com/base/feeds/snippets/15556656056394141993,0.0,0.0,-1.0,-0.8342757558265304,-0.96,0.0,0.0,0.0,0.0,-0.7398373983739837,-0.8797501705923131,-0.96,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000i0bp6k,http://www.google.com/base/feeds/snippets/5067138423923723304,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.8734177215189873,-0.8675212777397312,-0.8,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b0006g2z7e,http://www.google.com/base/feeds/snippets/15075617952954602482,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b00008wq9i,http://www.google.com/base/feeds/snippets/18432725610519993213,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.8716577540106951,-0.8886284534402628,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000etjjae,http://www.google.com/base/feeds/snippets/12845228373531717554,0.0,0.0,0.5384615384615385,0.5447060663696648,-0.8,0.0,0.0,0.0,0.0,-0.7525773195876289,-0.9050977170470369,-0.92,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.0,0,0,1
b000i84dsy,http://www.google.com/base/feeds/snippets/18427191929555331953,1.0,0.0,0.0,-0.09897109035001295,-0.84,0.0,0.0,-1.0,0.0,-0.9069767441860466,-0.5495938315891662,-0.92,0.0,0.0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.0,0,0,1
b00099e4ya,http://www.google.com/base/feeds/snippets/16750826951044664483,0.0,0.0,0.23076923076923084,0.344749487485986,-0.84,0.0,0.0,0.0,0.0,0.8227848101265822,0.9088427795131815,0.43999999999999995,0.0,0.42857142857142855,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.0,0,0,1
b000i2y0cy,http://www.google.com/base/feeds/snippets/13489673299784367516,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.6825396825396826,-0.8921957438399537,-0.8,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000s604de,http://www.google.com/base/feeds/snippets/13834117113538485702,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.7333333333333334,-0.8569658862281317,-0.88,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000bta4kg,http://www.google.com/base/feeds/snippets/17328834654193310444,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-0.6781609195402298,-0.6378831212304226,-0.76,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.75,0,0,0
b000hjdpx8,http://www.google.com/base/feeds/snippets/13506048545083752063,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000olsreg,http://www.google.com/base/feeds/snippets/17202544247758707140,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000e3fn4g,http://www.google.com/base/feeds/snippets/18429753124273270900,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000mg2kpk,http://www.google.com/base/feeds/snippets/3907261301303045278,0.0,0.0,-0.5555555555555556,-0.30274644576440257,-0.96,0.0,0.0,-1.0,-1.0,-0.9392789373814042,-0.9425364892969054,-0.92,0.0,0.8181818181818182,0,0,0,0,0,0,0,0.0,0.0,0.8461538461538461,0.0,0,0,1
b0009suw5q,http://www.google.com/base/feeds/snippets/712876185653102576,0.0,0.0,-0.6,-0.08634509370242804,-0.88,0.0,0.3333333333333333,0.0,0.0,-0.33333333333333337,-0.01757129902598986,-0.48,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000jx1kgq,http://www.google.com/base/feeds/snippets/17221922176779319047,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.9148936170212766,-0.9787579322069457,-0.92,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b00008mnxr,http://www.google.com/base/feeds/snippets/13337868949897057617,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.33333333333333326,-1.0,-0.728813559322034,-0.7916936296040271,-0.84,0.0,0.0,0,0,0,0,0,0,0,0.0,0.8181818181818182,0.0,0.0,0,0,0
b000g80lku,http://www.google.com/base/feeds/snippets/11538923464407758599,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-0.8983050847457628,-0.931815134886485,-0.96,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000k2nkua,http://www.google.com/base/feeds/snippets/12342706167430434396,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000bs2vzs,http://www.google.com/base/feeds/snippets/18103385353112099012,0.0,0.0,-0.7647058823529411,-0.8178912854654649,-0.96,0.0,0.0,0.0,0.0,-0.6551724137931034,-0.8446131413381232,-0.8,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000bo9rt0,http://www.google.com/base/feeds/snippets/8277057862522519469,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b00070ouja,http://www.google.com/base/feeds/snippets/18399564098198436628,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0,0,0
b000keho0a,http://www.google.com/base/feeds/snippets/12768847283587745008,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000ndib8m,http://www.google.com/base/feeds/snippets/10834301366840736522,0.0,0.0,1.0,1.0000000000000004,-0.84,0.0,0.0,0.0,-1.0,-0.9291139240506329,-0.7346984992290645,-0.92,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
b000bw7kxw,http://www.google.com/base/feeds/snippets/18355055433004468021,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-0.904,-0.9722152711286779,-1.0,0.0,0.5,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0,0,0
b000hlt4tu,http://www.google.com/base/feeds/snippets/10630877480428238646,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.991701244813278,-0.99660845005358,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
b000h25yoi,http://www.google.com/base/feeds/snippets/17357728675180341663,0.0,0.0,0.6000000000000001,0.7235271943890615,-0.84,0.0,0.0,-1.0,0.0,-0.5056179775280899,-0.6486414284376507,-0.6,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.0,0,0,1
