id1,id2,name1,name2,short_description1,short_description2,match_type,match,predicted_match1,predicted_match2,predicted_match3,predicted_match_merged
https://walmart.com/ip/NutriBullet-ZNB30100Z-Pro-1000-Personal-Blender-32-Ounce-Light-Gray/752694870,https://www.amazon.com/dp/B01N6PO7P0,"NutriBullet ZNB30100Z Pro 1000 Personal Blender, 32-Ounce, Light Gray","NutriBullet 1000 Watt PRIME Edition, 12-Piece High-Speed Blender/Mixer System, Includes Stainless Steel Insulated Cup, and Recipe Book","Meet the NutriBullet PRO 1000, our compact powerhouse blender. With its new easy-twist extractor blade and powerful 1000-Watt motor, creating silky-smooth superfood smoothies has never been simpler.","Effortlessly pulverizes fruits, vegetables, superfoods, protein shakes, green smoothies, seeds, keto shakes, and breakfast shakes Powerful high-torque 1000-watt motor with auto shut off feature after optimum nutrient extraction Easy to clean and dishwasher safe. Product is manufactured in compliance with US & Canadian Electrical Standards This exclusive kit come with the powerful 1000-watt high torque power base with auto shut off smart technology, 28oz insulated stainless steel cup with vessel grip, 32oz colossal cup with handle, 32oz colossal cup with vessel grip, extractor blade, 2 comfort lip rings, 2 flip top lids, and user guide with recipe book The 28oz insulated stainless steel cup keeps smoothie or shake cold for up to 8 hours",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Oster-3-in-1-Blender-and-Food-Processor-System-with-1200-Watt-Motor-and-5-Cup-Capacity/369472406,https://www.amazon.com/dp/B09NP21Y9G,Oster 3-in-1 Blender and Food Processor System with 1200-Watt Motor and 5-Cup Capacity,"Oster Touchscreen Blender, 6-Speed, 6-Cup, Auto-program -for Smoothie, Salsa, 800W, Multi-Function blender, 2143023","The new Oster 3-in-1 Kitchen System combines a blender, food processor, and Blend-n-Go Cup in one appliance for versatility and convenience on your countertop. Experience powerful blending and food processing performance with the 1200-watt motor and 3 automatic programs for smoothies, milkshakes, and salsas. With 7 speeds, it's easy to blend, chop, or grind your favorite foods to your desired consistency. This kitchen system includes an extra-large 8-cup BPA-free and dishwasher-safe plastic jar that is perfect for easy blending and cleaning. Attach the included 24-oz. portable Blend-n-Go Cup directly on the blender base to make it easy to blend your favorite smoothies and take them on the go. With a 5-cup BPA-free food processor, it is a great tool for chopping, grinding, and slicing your favorite meals. Built with a premium brushed nickel finish and equipped with an All-Metal Drive, this Oster blender is designed to last for up to 10,000 smoothies. The Dual Direction Blade Technology reverses direction of the extra-wide 3-inch blade design to power through the toughest ingredients.","Simplified, easy-to-use touchscreen cleans with just a wipe 2 auto programs for Smoothie and Salsa at the touch of a button Powerful 800-watt motor for blending the toughest ingredients Dishwasher-safe, thermal shock-resistant, 6-cup Boroclass glass jar 6 speed settings with Pulse functionality Extra-large, 6-point stainless steel blade easily blends, slices, crushes, chops, or grinds ice and tough ingredients All-Metal Drive designed to last for up to 10,000 blends; includes a Limited 10-Year Warranty 48 fl. oz. Dishwasher-Safe & Thermal Shock Resistant Glass Jar",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Oster-6085-Six-Slice-Toaster-Oven/142149995,https://www.amazon.com/dp/B003Z34OME,Oster 6085 Six Slice Toaster Oven,"Oster Toaster Oven | Digital Convection Oven, Large 6-Slice Capacity, Black/Polished Stainless","Oster 6085 Six Slice Toaster Oven, Broil, Bake, Black","6 slice convection toaster oven for faster, more even cooking. This Oster Large Digital Countertop Oven can fit up a pan with the measure of 2 inches height, 10.5 inches width and 12.5 inches length Convection technology and a wide temperature range of 150 to 450 degrees F let you cook with the convenience of an oven Digital controls with 7 cooking settings and an interior light for easy viewing Large interior can accommodate one 12 inch pizza, casseroles, cookies, and even a roast; with 24 inch cord Includes Durable baking pan and removable crumb tray for easy cleanup. Watts: 1300w",medium_nonmatch,0,0,1,1,1
https://walmart.com/ip/Oster-Large-Digital-Countertop-Oven/229078612,https://www.amazon.com/dp/B003Z34OME,OsterÃ‚Â® Large Digital Countertop Oven,"Oster Toaster Oven | Digital Convection Oven, Large 6-Slice Capacity, Black/Polished Stainless","Cook with the convenience of an oven on your counter top. Convection technology provides faster, more even cooking for optimal results. Large capacity can fit a 12"" pizza. 150-450Ã‚Â° temperature range bakes, toasts and even dehydrates foods. Avoid turning on your conventional oven to keep the kitchen cooler and conserve energy. With the OsterÃ‚Â® brand, you can cook with passion and serve with pleasure.","6 slice convection toaster oven for faster, more even cooking. This Oster Large Digital Countertop Oven can fit up a pan with the measure of 2 inches height, 10.5 inches width and 12.5 inches length Convection technology and a wide temperature range of 150 to 450 degrees F let you cook with the convenience of an oven Digital controls with 7 cooking settings and an interior light for easy viewing Large interior can accommodate one 12 inch pizza, casseroles, cookies, and even a roast; with 24 inch cord Includes Durable baking pan and removable crumb tray for easy cleanup. Watts: 1300w",match,1,1,0,0,0
https://walmart.com/ip/Panasonic-1-2-cu-ft-1200W-Genius-Sensor-Countertop-Microwave-Oven-Black/599228993,https://www.amazon.com/dp/B07R2CKDFW,"Panasonic 1.2 cu ft 1200W Genius Sensor Countertop Microwave Oven, Black","Panasonic NN-SN66KB Intelligent Genius Sensor 1.2 Cubic Foot 1200 Watt Countertop Microwave Oven w/ Inverter Technology, Black (Renewed)","The Panasonic 1.2 cu. ft. 1200-watt Genius Sensor microwave oven with Inverter Technology is perfect for the countertop. Unlike other microwave ovens, Inverter technology delivers a seamless stream of cooking power, even at lower settings, for precision cooking that preserves the flavor and texture of your favorite foods. With Inverter, you can poach, braise and even steam more delicate foods, all with the speed and convenience of a microwave! With the touch of our Genius Sensor cooking button, this microwave takes guesswork out of creating a great meal by automatically setting power levels and adjusting cooking or defrosting time. The sensor measures the amount of steam produced during cooking and signals the microprocessor to calculate the remaining cooking time at the appropriate power level. Plus with Turbo Defrost, you can thaw foods faster than ever! Package Content: microwave oven, turntable with roller ring, manual, warranty information.",Color: Black Size: 1.2 cu. ft. Great Gift Idea. Satisfaction Ensured. Size: 1.2 cu. ft.,match,1,1,1,1,1
https://walmart.com/ip/Panasonic-Genius-Sensor-2-2-Cu-Ft-1250W-Microwave-Oven-with-Inverter-Technology/893590911,https://www.amazon.com/dp/B07JMW8193,Panasonic Genius Sensor 2.2 Cu. Ft. 1250W Microwave Oven with Inverter Technology,Panasonic 2.2 Cu. Ft. 1250W Genius Sensor Countertop/Built-in Microwave Oven with Inverter Technology,"The Panasonic 2.2 cu. ft. 1250-watt Genius Sensor microwave oven with Inverter Technology is perfect for the countertop or built-in installation. Unlike other microwave ovens, Inverter technology delivers a seamless stream of cooking power, even at lower settings, for precision cooking that preserves the flavor and texture of your favorite foods. With Inverter, you can poach, braise and even steam more delicate foods, all with the speed and convenience of a microwave! With the touch of our Genius Sensor cooking button, this microwave takes guesswork out of creating a great meal by automatically setting power levels and adjusting cooking or defrosting time. The sensor measures the amount of steam produced during cooking and signals the microprocessor to calculate the remaining cooking time at the appropriate power level. Plus with Turbo Defrost, you can thaw foods faster than ever!.","Luxury-size 2.2 cu. ft. capacity microwave oven for countertop or built-in installation; Inverter technology delivers a seamless stream of power for precision cooking; Inverter turbo defrost for fast, even defrosting; Genius one-touch sensor cook and reheat eliminates guesswork; 14 preset auto-cook/sensor cook menu items; Multi-stage cooking up to 3 stages; Height 14.000; Width 23.90; Depth 19.40; Weight 37.00; Color Stainless Steel; Operating System; Batteries Included; Batteries Required 1250 watts of cooking power with 10 power levels; Number of Batteries 0; Battery Type Does Not Contain a Battery; Language English, Spanish; Assembly Required Removable 16.5-inch glass revolving turntable Full-tactile membrane control panel with green 4-digit display Stainless and black screen door with push open door release",match,1,1,1,1,1
https://walmart.com/ip/PowerXL-Air-Fryer-Grill-Plus-Toaster-Oven-Black-1500-Watts/127321128,https://www.amazon.com/dp/B086K2N9GN,"PowerXL Air Fryer Grill Plus, Toaster Oven, Black, 1500 Watts","PowerXL Air Fryer Grill 8 in 1 Roast, Bake, Rotisserie, Electric Indoor Grill (Black Standard No Rotisserie)","From the #1 best-selling brand of air fryers in the United States,* the 7 in 1 PowerXL Air Fryer Grill Plus is an innovative extra-versatile indoor grill hot air fryer and so much more. Enjoy your favorite authentic char grilled meals and crispier golden air frying without added fats or oils. The non-stick grill pan heats your favorite BBQ meals rapidly and evenly with beautiful mouthwatering grill marks. High-speed superheated air flow circulates around all sides of your food for the most tender fall-off-the-bone inside and an extra-crisp outside.","PowerXL Air Fryer Grill 12.5Ã¢â‚¬Â x 10Ã¢â‚¬Â . Indoor grill and air fryer now with 7x more superheated air. Includes nonstick grill grate, nonstick griddle pan, stainless steel mesh fry basket, baking pan, stainless steel roasting rack and drip tray with recipe book. 450Ã‚Â° nonstick grill pan gives you authentic char grill marks & flavor on your favorite barbecue meals. Grill virtually smokeless right on your countertop every day of the year. Cook straight from frozen right out of the freezer. Crispier air frying up to 40% faster vs. a conventional oven. Superheated cyclonic air circulates at extra high speed around all sides of food for tender, even cooking inside and extra golden crisping outside. Less or no oil required up to 70% fewer calories from fat. Cook an entire 10 lb chicken, grill six huge burgers, rotisserie kebabs, bake desserts, and more. Choose from 8 intuitive pre-sets that cook to perfect doneness without guessing games: grill, air fry / grill, air fry, broil, pizza/bake, toast / bagel, rotisserie, reheat or program your own time and temperature. Dishwasher safe parts. Easy to clean nonstick grill and griddle pans, stainless steel cooking rack, mesh fry baske",match,1,1,1,0,1
https://walmart.com/ip/Ultrean-Air-Fryer-5-8-Quart-Toaster-Oven-Oilless-Cooker-1700W-Used/573468460,https://www.amazon.com/dp/B07Z1R5D26,"Ultrean Air Fryer 5.8 Quart, Toaster Oven Oilless Cooker, 1700W - Used","Ultrean Air Fryer 6 Quart , Large Family Size Electric Hot Airfryer XL Oven Oilless Cooker with 7 Presets, LCD Digital Touch Screen and Nonstick Detachable Basket,UL Certified,1700W (Black)","A pre-owned product that was inspected and tested to work and look like new. The product has minimal to no signs of wear, no visible cosmetic imperfections when held 12 inches away, and may arrive in a brown or white box with relevant accessories that may be generic.Improve your cooking experience with Ultrean Air fryer Benefit from the advanced 360Ã‚Â° Rapid Air Circulation Technology, the Ultrean air fryer makes it possible to enjoy food that is crunchy on the outside and tender on the inside with up to 85% less fat; High-performance circular heat technology that allows quick and even cooking every time; Enjoy your favorite flavorful foods while reducing your fat intake by cooking a variety of healthy dishes. Everyone loves fried foods. ItÃ¢â‚¬â„¢s that crispy, delicious, crunchy texture and savory flavor thatÃ¢â‚¬â„¢s just irresistible. Now, you can enjoy guilt-free pleasure with the 5.8 quarts Digital Air Fryer from Ultrean. Crispy without the unwanted calories! Specifications: Voltage: AC 120V, 60Hz Rated Power: 1700W Digital touch screen PFOA-free&nbsp;Nonstick frying basket Auto shutoff and over heat protection Timer range: 0~30 minutes Temperature range: 180F~400F Free Ultrean recipe cookbook with 50 recipes","Fry Tasty Meals with Less or No Oil: With ULTREAN's 360 degrees rapid air frying technology, you can enjoy splatter-free cooking with up to 80% less fat or oil Multifunctional All-In-One Cooker: That fries, roast, grill and can also bake your favorite meals; With bonus exclusive Ultrean recipe cookbook you'll never run out of ideas to cook for yourself or your family Bigger Cooking Capacity, Hassle-Free Cooking: You can prepare healthier less fat/ less grease food for 6-8 persons! With Ultrean easy cooking procedure and 7 cooking presets, you can do more while waiting for your food to be cooked Easy to Use and Safe: With auto shut off and overheat protection to protect you from the most common cooking/electronic issues. It comes with an LCD display and soft buttons which is easy to operate. Furthermore, it is easy to clean and comes with dishwasher safe accessories Enjoy the Lifetime Support and 1-Year Warranty: We ensure that our Ultrean dedicated customer experts are ready to help you with your product concerns. Customer satisfaction is our utmost priority",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/VEVORbrand-Commercial-Smoothie-Blenders-1-5L-50-7-oz-1500W-Countertop-Silent-Blender-Sound-Shield-Quiet-Self-Cleaning-Includes-Multifunctional-2-in-1/483297851,https://www.amazon.com/dp/B087Q2KCZN,"VEVORbrand Commercial Smoothie Blenders 1.5L/50.7 oz 1500W Countertop Silent Blender with Sound Shield, Quiet Blender Self-Cleaning, Includes Multifunctional 2-in-1 Wet Dry Blades","VEVOR 110V Commercial Smoothie Blenders, 1.5L/50.7oz 1500W Countertop Silent Blender w/ 3-Side Silica Gel Sound Shield, Quiet Blender Self-Cleaning Includes Multifunctional 2-in-1 Wet Dry Blades Black","Brand Introduction VEVORbrand is a leading brand that specializes in equipment and tools. Along with thousands of motivated employees,VEVORbrand is dedicated to providing our customers with tough equipment &amp; tools at incredibly low prices. Today, VEVORbrand has occupied markets of more than 200 countries with 10 million plus global members.Why Choose VEVORbrand?&nbsp; &nbsp; &nbsp; &nbsp;1.Tough Quality Assurance &nbsp; &nbsp; &nbsp; &nbsp;2.Incredibly Low Prices &nbsp; &nbsp; &nbsp; &nbsp;3.Fast &amp; Secure Delivery &nbsp; &nbsp; &nbsp; &nbsp;4.30-Day Free Returns &nbsp; &nbsp; &nbsp; &nbsp;5.24/7 Professional Customer Service Product Description Commercial Smoothie Blender This silent blender is an all-in-one appliance that can make smoothies, fresh juice, ice cream, milkshakes, vegetables, grains and more! It adopts QUIET blend technology, with a hinged 2-piece sound shield for noise reduction, which is quieter than a traditional blender. The 1500-watt high-power copper motor ensures high efficiency of blending. It is perfect for both home and commercial use. Sound Shield Design With the specialized sound shield and 3-side silica gel soundproof layer, you can operate your commercial blender at a significantly reduced volume (75-85 dB). The blender will only work when the sound enclosure is closed. Food-Grade PC Container Featuring a large capacity of 1.5L (50.7 oz), this blender quiet comes with a food-grade PC material transparent container, accompanied by precise scale lines. The maximum thickness of the container can reach 0.2"" (6 mm). Three-Dimensional Blade Equipped with food-grade four-blade three-dimensional blades (inner blade + outer blade), this smoothie blender can achieve all-round ice crushing. An extra pair of blades are included. Convenient Control Panel Control the quiet blender with four different time settings and flexible speed adjustment. It can be flexibly switched from automatic mode to manual mode, featuring an LCD panel for distinct observation. Pure-Copper Motor The powerful pure copper motor ensures the high rotary speed of 4400-20000 RPM, with low noise, able to work for a long time. With 1500-watt of power, you can do everything from mixing salsas to crushing ice cubes. Well-Designed Details Separate container cover is convenient for feeding and prevents overflow; An extra docking gear is included with low noise &amp; fast operation; Humanized handles to facilitate the lifting &amp; carrying of the machine; air vents ensure ventilation and heat dissipation. Specifications Rated Power: 1500W Capacity: 1.5L (50.7 oz) Rotary Speed: 4400-20000 rpm Net Weight: 17.6 lbs (8 kg) Product Dimensions: 10.6""x8.9""x18.7"" (270x225x475 mm) Package Content 1 x Commercial Blender 1 x Extra Blade 1 x Extra Docking Gear","Multifunctional Commercial Blender : Our multifunctional Silent blender can be used as an ice cream machine, milk shake maker, smoothie maker, ice crusher. As a mixer, it can mix a variety of vegetables, fruits, nuts and grains, quickly extract the vitamins of these ingredients, and let them mix well. Quiet & Comfortable: Smoothie machine has a special sound insulation device, the sound insulation cover and 3-side silica gel soundproof layer inside can minimize the noise generated when the machine is running. It can provide a quiet environment for restaurants, juice shops, nutrition clubs, and let customers have their conversations. High Efficiency: This commercial quiet blender is equipped with high carbon steel 4-blade three-dimensional blades (inner blade + outer blade combination) for all-round ice crushing. The powerful 1500w copper motor ensures the high rotary speed of 4400-20000 RPM. Convenient Operation: This quiet blender for smoothies adopts an LCD panel for direct observation and easy-to-operate buttons. The buttons include four program buttons, two speed-adjustment buttons, and two manual controlled buttons, featuring a LED indicator. Warranty And After-sales Service : The Model of this Commercial ice machine offers one year warranty on parts . 30-days return policy promised form us.you can contact us when you meet any problems, we will serve you with all our heart.Your satisfaction is our priority !",match,1,1,1,1,1
https://walmart.com/ip/Commercial-Smoothie-Blenders/483297851,https://www.amazon.com/dp/B087Q2KCZN,Commercial Smoothie Blenders,"VEVOR 110V Commercial Smoothie Blenders, 1.5L/50.7oz 1500W Countertop Silent Blender w/ 3-Side Silica Gel Sound Shield, Quiet Blender Self-Cleaning Includes Multifunctional 2-in-1 Wet Dry Blades Black","Product Description
 
 
 
 
 Convenient Control Panel
 
 
 Control the quiet blender with four different time settings and flexible speed adjustment. It can be flexibly switched from automatic mode to manual mode, featuring an LCD panel for distinct observation.
 
 
 
 
 Pure-Copper Motor
 
 
 The powerful pure copper motor ensures the high rotary speed of 4400-20000 RPM, with low noise, able to work for a long time. With 1500-watt of power, you can do everything from mixing salsas to crushing ice cubes.","Multifunctional Commercial Blender : Our multifunctional Silent blender can be used as an ice cream machine, milk shake maker, smoothie maker, ice crusher. As a mixer, it can mix a variety of vegetables, fruits, nuts and grains, quickly extract the vitamins of these ingredients, and let them mix well. Quiet & Comfortable: Smoothie machine has a special sound insulation device, the sound insulation cover and 3-side silica gel soundproof layer inside can minimize the noise generated when the machine is running. It can provide a quiet environment for restaurants, juice shops, nutrition clubs, and let customers have their conversations. High Efficiency: This commercial quiet blender is equipped with high carbon steel 4-blade three-dimensional blades (inner blade + outer blade combination) for all-round ice crushing. The powerful 1500w copper motor ensures the high rotary speed of 4400-20000 RPM. Convenient Operation: This quiet blender for smoothies adopts an LCD panel for direct observation and easy-to-operate buttons. The buttons include four program buttons, two speed-adjustment buttons, and two manual controlled buttons, featuring a LED indicator. Warranty And After-sales Service : The Model of this Commercial ice machine offers one year warranty on parts . 30-days return policy promised form us.you can contact us when you meet any problems, we will serve you with all our heart.Your satisfaction is our priority !",match,1,0,0,0,0
https://walmart.com/ip/Vitamix-6500-Blender-Black/177455881,https://www.amazon.com/dp/B00LQT9DYS,"Vitamix 6500 Blender, Black","Vitamix 7500 Blender, Professional-Grade, 64 oz. Low-Profile Container, White","The 6500 offers power and convenience, with pre-programmed settings, a 2.2 HP motor and a low-profile, 64-ounce container that fits easily under most cabinets.","Variable Speed Control: Ten variable speeds allow you to refine every texture with culinary precision, from the smoothest purÃƒÂ©es to the heartiest soups Pulse Feature: Layer coarse chops over smooth purÃƒÂ©es for heartier recipes, such as chunky salsas or thick vegetable soups.Electrical Ratings- 120 V, 50/60 Hz, 12 Amps Low-Profile 64-ounce Container: Perfect for family meals and entertaining, while fitting comfortably under most kitchen cabinets. Cord: 6 feet Hardened Stainless-Steel Blades: Our aircraft-grade stainless steel blades are designed to handle the toughest ingredients, so from the first blend to the last, you get the same quality results. Radial cooling fan and thermal protection system Self-Cleaning: With a drop of dish soap and warm water, your Vitamix machine can clean itself in 30 to 60 seconds.",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Vitamix-Ascent-Variable-Speed-Blender-Black-A2300/518043911,https://www.amazon.com/dp/B01N4HPIYR,Vitamix Ascent Variable Speed Blender Black (A2300),"Vitamix A2500 Ascent Series Smart Blender, Professional-Grade, 64 oz. Low-Profile Container, Black","Three program settings (for smoothies, hot soups, and frozen desserts) automatically adjust to the container size you ve selected, process your recipes, and stop the blender when complete. built-in wireless connectivity will allow ascent series blenders to evolve with the latest innovations for years to come. variable speed control and pulse feature let you fine-tune the texture of any recipe. the motor base is able to read the container size you ve chosen and automatically adjust program settings and maximum blending times accordingly. a built-in digital timer removes the guesswork with recipes you process manually, helping you achieve the perfect texture every time. pair with any self-detect containers, building a customized blending system designed to fit your needs. SKU:ADIB01N4HPJV3","Program settings: three program settings for smoothies, hot Soup, and frozen desserts, ensure walk-away convenience and consistent results. You're in control: variable speed control and pulse feature let you fine-tune the texture of any recipe. Built-in wireless connectivity: the motor base is able to read the container size you?ve chosen and automatically adjust program settings and maximum blending times accordingly. Digital timer: a built-in digital timer removes the guesswork with recipes you process manually, helping you achieve the perfect texture every time. Electrical Ratings- 120 V, 50-60 Hz, 12 Amps Pair with any self-detect containers: add a range of compatible container sizes, building a customized blending system designed to fit your needs.Cord: 4 ft. Use - Household",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/ZENY-Portable-Compact-Mini-Twin-Tub-Washing-Machine-Large-Capacity-Built-in-Gravity-Dryer-Separate-Washer-Dual-17-6-lbs/412903712,https://www.amazon.com/dp/B07BD2G4TY,"ZENY Portable Compact Mini Twin Tub Washing Machine Large Capacity Built-in Gravity Dryer Separate Washer (Dual, 17.6 lbs.)","ZENY Portable Clothes Washing Machine Mini Twin Tub Washing Machine 13lbs Capacity with Spin Dryer,Compact Washer and Dryer Combo Lightweight Small Laundry Washer for Home,Apartments, Dorm Rooms,RV","Constructed of high-density plastic body + Aluminum pump + Upgraded motor make it well built to use for years. This washing machine really washes and dehydrates, the clothes come out nearly dry after using the spinner. Designed to save time and money with two built-in units, one tub for washing clothes and a separate tub for spinning out excess water. This washing machine is perfect for those with a need to multi-task, save space and may want to save themselves a trip to the expensive laundromat. No more costly trips to the laundromat. Energy efficient operation saves on utility bills. Easy to move and transport to anywhere, lightweight and space-saving design allows it easily fit in a bathroom or closet, ideal for dorms, apartments, condos, motor homes, RVÃ¢â‚¬â„¢s, camping trips or anywhere with limited space!","COMPACT MINI TWIN TUB WASHING MACHINE- One tub for excellent washing and one tub for spin cycle to help dry garments. The compact washer can be easily stored away which is perfect for homes with limited space SMALL BUT POWERFUL - The mini twin tub washer has great performance while saving space and time making it perfect for dorms, apartments, condos, motor homes, RVÃ¢â‚¬â„¢s, camping and more, making your life that much easier WASHER & SPIN DRYER Ã¢â‚¬â€œ Two tubs,The wash cycle runs for up to 15 minutes while the spin cycle runs for up to 5 minutes each load, the liberty to set your timer and options. No more waiting for preprogrammed settings LIGHTWEIGHT & PORTABLE - Designed to be easily moved to any location you want makes it ideal for camping trips, apartment living or the dorm life. Smooth and quiet with no vibration this mini twin tub washer is the perfect choice for anyone Drain Water Easily Ã¢â‚¬â€œ Place the compact washer on a stable and elevated platform near a drain for easy draining and proper operation. Drain the dirty water into a bucket or bathtub easily with the drain hose",close_nonmatch,0,1,0,1,1
https://walmart.com/ip/Zulay-Kitchen-Portable-Blenders-For-Shakes-and-Smoothies-Pink/686042956,https://www.amazon.com/dp/B08RSFYHT4,Zulay Kitchen Portable Blenders For Shakes and Smoothies - Pink,Zulay Kitchen Immersion Blender Handheld 500W - 8 Speed Copper Motor Immersion Hand Blender - Heavy Duty Stick Blender Immersion With Stainless Steel Whisk and Milk Frother Attachments (Red),"Take your nutrient-rich fruit and vegetables, plus protein-filled yogurt and milk smoothie delight to the next level with the easy-to-use Zulay Kitchen Portable Blender. Made from high-quality BPA-free and food-grade materials, it is constructed with a safe assurance framework that keeps the blender from operating when the body and base are separated. Comes with a micro USB charging cable, 2 inserts, 1 instruction manual, 1 recipe, and a color box. Product Dimensions: 3.15inches width 8.86inches 13oz/380ml Capacity How to Use: 1. Cut fruits into small pieces. Use Fresh Fruit, NOT frozen fruit. 2. Fill ingredients inside cup up to 60% 3. Add water to fill 80% of the cup. Used crushed ice not cubed ice. 4. Turn ON power 5. For a finer blend, lightly shake while blending 6. Serve and Enjoy Can mix baby good, smoothies fresh juice, supplementary food, milkshakes, and vegetable juice. Do not use on meat, whole nuts beans or ice cubes. Product Details: 6 Stainless Steel Blades Convenient Lid Built-In strainer 2000mAh Battery 22000 RPM Motor Blender Base with One-Touch Button Charging Port BPA Free Cup 13oz Cup Capacity Portable Charging Car Charging Laptop Powerbank USB","POWERFUL AND DURABLE: This immersion blender, designed with a full-bodied, 500-watt copper motor, can quickly and effortlessly blend ingredients. The 304 stainless steel blade is rust and corrosion-resistant, making it ideal for long-term use. The heavy-duty yet compact design makes this handheld blender stick ideal for mixing bowls, pots, pans, and beakers. ADJUSTABLE SPEED: This handheld blender features 2 blending speeds, quiet and turbo, for perfect consistency with just a single touch. The turn dial can be toggled to 8 different speed levels for blending soft ingredients or crushing frozen fruits or vegetables. EFFORTLESS USE AND CLEANUP: Our hand mixer is designed with a curved handle to provide a non-slip and comfortable grip during continuous use. All the parts of this hand blender can be disassembled for cleaning. Wipe the motor and whisk coupling unit with a moist cloth. The blade, frother, and whisk can be tossed in the dishwasher or cleaned under running water. MULTIPLE ATTACHMENTS: This blender set comes with a hand blender, electric whisk, and milk frother, designed for chopping, blending, or purÃƒÂ©eing. Make soups, scrambled eggs, whipped cream, pancake batter, smoothies, marinades, sauces, or shakes with this versatile handheld mixer. HASSLE-FREE, ZULAY GUARANTEE: We love and take pride in our stick blender and back this up with a lifetime guarantee. If there are ever any issues, just contact us and we will make it right. Chances are that it will soon become your favorite kitchen gadget.",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/15-5-White-Vintage-Graceful-Distressed-Small-Candle-Lantern/710181170,https://www.amazon.com/dp/B01MQG4MGQ,"15.5"" White Vintage Graceful Distressed Small Candle Lantern",Zingz & Thingz Rustic Weathered Look Country Style Indoor Outdoor Wooden Candle Lantern,"Light up your abode with a warm sheen using this glass star lantern. Enhanced to become the centerpiece, it boasts alluring beauty and exceptional quality. Grab it to create a center of attraction in your beautiful abode. Product Features: White distressed candle lantern. Vintage white finish with clear glass panels. Hanging or stationary accent. Place a candle or LED of your choice inside the lantern. Recommended for indoor or outdoor use. Made in China. Care instructions: dust lightly or wipe with a damp cloth. Dimensions: 15.6""H x 6.5""W x 5.5""D. Material(s): iron/glass",,medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/16-inch-Solid-Micro-Suede-Square-Tufted-Chair-Cushions-Set-of-2-Color-Java/464944616,https://www.amazon.com/dp/B00EF9JXVY,16-inch Solid Micro Suede Square Tufted Chair Cushions (Set of 2)-Color:Java,"Blazing Needles 16-inch Twill Square Chair Cushion, 16"" x 16"", Toffee 2 Count",Add a splash of color and style to your home furnishings with these chair cushions. These cushions feature a classic tufted cushion design and available in a wide variety of colors of soft premium Micro Suede fabric. Includes two cushions with ties,100% Polyester Made in the USA and Imported Add a splash of color and style to your home furnishings with these chair cushions Fabric ties allow for easy fastening Tufted design allows for ample cushioning and lasting comfort Includes: Two (2) Chair Cushions Dimensions: Chair Cushions: 16 inches wide x 16 inches deep x 3.5 inches high,match,1,0,1,0,0
https://walmart.com/ip/3x5-Smiling-Turkey-with-Pumpkins-Happy-Thanksgiving-Flag-Holiday-Banner-New/607991706,https://www.amazon.com/dp/B00I63OP0E,3x5 Smiling Turkey with Pumpkins Happy Thanksgiving Flag Holiday Banner New,Happy Thanksgiving (Turkey) polyester Flag 3x5 ft,"Brand: 
 Trade Winds
 Material: 
 100% Polyester 
 Size: 
 3'x5'
 Features: 
 Printed
 Item Weight: 
 6 oz 
 Type: 
 Flag
 Color: 
 Multicolor",Flag is dye-sublimated with beautiful bold colors. Printed on one side all the way through the fabric. Double-stitched around all edges with 4 rows of stitching on fly edge. Flag has header tape and 2 metal grommets 100% Polyester,match,1,1,1,1,1
https://walmart.com/ip/56-Minka-Aire-Shade-Heirloom-Bronze-LED-Wet-Ceiling-Fan-with-Remote/208013732,https://www.amazon.com/dp/B08YP541JD,"56"" Minka Aire Shade Heirloom Bronze LED Wet Ceiling Fan with Remote","MINKA-AIRE F848-DK Light Wave 65"" Ceiling Fan with LED Light and Remote Control in Distressed Koa Finish","A built-in LED module light adds versatility to this 56-inch outdoor ceiling fan from Minka Aire. The fan boasts four molded ABS blades with a sleek look and charcoal finish. The energy-efficient LED module light includes a clear Fresnel glass diffuser. In heirloom bronze, this fan is perfect for an outdoor kitchen or covered porch. (UMRP)","DESIGN: The larger version of the popular Light Wave ceiling fan, the 65"" Light Wave is still contemporary and efficient in design INCLUDED: One RCS213 - Three-speed hand-held remote with full-range light dimming, Reverse functionality switch on motor, 26W LED light kit and One 6-Inch Downrod MOTOR: Conveniently quiet, 3 speed - reversible DC motor. Run Summer and Winter to aid in rotating air and cutting down on energy costs. DIMENSIONS: Measures 15'' from the ceiling to the lowest point of the fan with the included 6"" downrod. This Contemporary Style Ceiling Fan has a blade sweep diameter of 65'' with variable Blade Pitchtime Motor Warranty, 1 Year Parts ADDITIONAL: Requires Bond hub BD-1000 (sold separately) to work with Amazon Alexa or Google Home. Optional WCS213 wall control can be purchased separately.",medium_nonmatch,0,0,0,0,0
